Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/06 08:35:41.000000,2,0,31.61,70.3,1014.409765,1.513978494623656,-48.0,24.79752,121.78577,27.47,0.010239053237972324,4,9,1.0,0.0,2.9073225201946626
2021/09/06 08:35:42.000000,2,1,31.62,71.2,1014.377968,1.5161290322580647,-48.0,24.79752,121.78576,28.73,0.0107736472594103,4,9,0.14,0.0,9.381541765125075
2021/09/06 08:35:43.000000,2,2,31.62,71.7,1014.448906,1.5268817204301077,-49.0,24.79751,121.78576,30.49,0.011710579967483994,4,10,1.57,0.0,16.819581306380357
2021/09/06 08:35:44.000000,2,3,31.63,72.2,1014.4164059999999,1.520430107526882,-49.0,24.7975,121.78575,27.95,0.013189311806824642,4,9,1.13,0.0,4.335811368399811
2021/09/06 08:35:45.000000,2,4,31.63,72.5,1014.451406,1.524731182795699,-48.0,24.79749,121.78574,26.28,0.014673070572770014,4,9,0.09,0.0,-2.6144170394736483
2021/09/06 08:35:46.000000,2,5,31.65,72.6,1014.440625,1.513978494623656,-49.0,24.79749,121.78574,25.72,0.014673070572770014,4,9,0.38,0.0,-4.791732477881494
2021/09/06 08:35:47.000000,2,6,31.65,72.6,1015.057656,1.524731182795699,-49.0,24.79748,121.78573,24.72,0.01616047171299986,4,9,1.38,0.0,-7.856686110815774
2021/09/06 08:35:48.000000,2,7,31.66,72.6,1014.407031,1.524731182795699,-50.0,24.79747,121.78573,23.71,0.017092119991492058,4,9,1.82,0.0,-10.733690746975425
2021/09/06 08:35:49.000000,2,8,31.66,72.5,1014.479687,1.520430107526882,-54.0,24.79749,121.78573,24.18,0.015253180102211694,4,10,1.32,0.0,-10.292826930603564
2021/09/06 08:35:50.000000,2,9,31.66,72.4,1014.4410929999999,1.5118279569892472,-56.0,24.79747,121.78574,24.04,0.01657649117897905,4,9,1.86,0.0,-9.956808780558612
2021/09/06 08:35:51.000000,2,10,31.67,71.4,1015.035312,1.520430107526882,-56.0,24.79745,121.78567,10.79,0.02255191472758657,5,9,1.11,0.0,-35.624205065971225
2021/09/06 08:35:52.000000,2,11,31.67,70.9,1015.042656,1.5118279569892472,-55.0,24.79747,121.78568,11.97,0.02023806519060303,5,9,1.72,0.0,-36.50845008377151
2021/09/06 08:35:53.000000,2,12,31.65,70.5,1015.065,1.5225806451612907,-49.0,24.79748,121.78568,11.97,0.019457634835004435,5,9,1.57,0.0,-37.591873383840046
2021/09/06 08:35:54.000000,2,13,31.67,69.7,1015.0491400000001,1.5225806451612907,-48.0,24.79751,121.78573,16.28,0.013531147359427498,5,9,1.11,0.0,-38.25758157892798
