Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/06 16:14:33.000000,2,0,-22.09,4.1,281.097617,0.9419354838709678,-110.0,24.83382,121.61748,10325.65,17.473323251735373,9,4,33.41,261.53,30.512063322125293
2021/09/06 16:15:12.000000,2,1,-22.67,3.7,277.516523,0.9526881720430108,-118.0,24.83308,121.6148,10415.64,17.718391092232245,10,-1,26.69,246.87,30.381236482138295
2021/09/06 16:15:07.000000,2,2,-22.51,3.7,278.062031,0.9483870967741936,-112.0,24.83317,121.61514,10402.91,17.68714089617728,10,0,26.93,255.05,30.39471258832427
2021/09/06 16:14:43.000000,2,3,-22.28,4.0,280.386093,0.9591397849462366,-111.0,24.83365,121.61682,10347.02,17.53388054737791,10,3,26.96,243.95,30.477324138879357
2021/09/06 16:14:30.000000,2,4,-21.99,4.1,281.366171,0.9548387096774195,-109.0,24.83389,121.61775,10318.09,17.448580356469847,10,2,25.63,256.57,30.529173762965694
2021/09/06 16:14:13.000000,2,5,-21.71,4.4,282.907109,0.9763440860215055,-111.0,24.8343,121.61901,10280.72,17.335441066396147,10,3,28.22,253.82,30.601098794310303
2021/09/06 16:14:14.000000,2,6,-21.74,4.5,282.778085,0.9806451612903226,-112.0,24.83428,121.61894,10282.87,17.341790934842063,10,2,28.03,252.49,30.597168875233482
2021/09/06 16:14:15.000000,2,7,-21.74,4.4,282.704453,0.9720430107526883,-110.0,24.83426,121.61887,10285.01,17.348141650562034,10,3,24.16,244.57,30.593215816280118
2021/09/06 16:14:16.000000,2,8,-21.77,4.4,282.600937,0.9655913978494625,-110.0,24.83423,121.61881,10287.65,17.353250005887595,10,5,28.76,247.76,30.59228550234322
2021/09/06 16:12:52.000000,2,9,-20.26,4.5,290.281406,1.0408602150537636,-112.0,24.83752,121.62437,10096.07,16.90019292173912,10,1,29.82,233.04,30.78352087891868
2021/09/06 14:43:11.000000,2,10,34.59,64.8,1012.998359,1.5376344086021507,-48.0,24.79754,121.78566,32.66,0.008746992317798012,4,9,0.73,0.0,27.430917362569172
2021/09/06 14:43:12.000000,2,11,34.61,64.8,1013.0125780000001,1.535483870967742,-49.0,24.79754,121.78566,32.53,0.008746992317798012,4,9,0.09,0.0,26.75602175350803
2021/09/06 14:43:13.000000,2,12,34.63,64.7,1012.984375,1.535483870967742,-49.0,24.79754,121.78567,32.01,0.007822517882642231,4,9,0.9,0.0,26.4403474697586
2021/09/06 14:43:14.000000,2,13,34.65,64.6,1012.964843,1.535483870967742,-49.0,24.79754,121.78567,32.0,0.007822517882642231,4,10,0.18,0.0,26.381594479674376
2021/09/06 14:43:15.000000,2,14,34.67,64.6,1012.959921,1.546236559139785,-48.0,24.79754,121.78567,32.21,0.007822517882642231,4,9,0.64,0.0,27.602798311244147
2021/09/06 14:43:16.000000,2,15,34.69,64.2,1012.961093,1.546236559139785,-49.0,24.79754,121.78567,31.89,0.007822517882642231,4,9,0.36,0.0,25.731370511443362
2021/09/06 14:43:17.000000,2,16,34.71,64.2,1012.988906,1.546236559139785,-49.0,24.79754,121.78567,31.65,0.007822517882642231,4,9,0.84,0.0,24.287816880098486
2021/09/06 14:43:18.000000,2,17,34.73,64.4,1012.9846090000001,1.5440860215053767,-48.0,24.79754,121.78567,31.68,0.007822517882642231,4,9,0.32,0.0,24.470112571341087
2021/09/06 14:43:19.000000,2,18,34.74,64.4,1012.963593,1.546236559139785,-48.0,24.79754,121.78567,31.9,0.007822517882642231,4,11,0.52,0.0,25.790779700738224
2021/09/06 14:43:20.000000,2,19,34.76,64.2,1012.9625,1.5440860215053767,-48.0,24.79754,121.78568,31.81,0.006922146291863854,4,9,0.32,0.0,28.060812995997157
2021/09/06 14:43:21.000000,2,20,34.77,64.2,1012.9625,1.535483870967742,-47.0,24.79754,121.78568,31.84,0.006922146291863854,4,9,0.12,0.0,28.253831919953594
2021/09/06 14:43:22.000000,2,21,34.81,64.1,1012.99125,1.535483870967742,-48.0,24.79754,121.78568,31.93,0.006922146291863854,4,9,0.11,0.0,28.82870836299563
2021/09/06 14:43:23.000000,2,22,34.81,64.1,1012.934531,1.5440860215053767,-48.0,24.79755,121.78568,31.81,0.006459114776138876,4,9,0.22,0.0,29.738710612279082
2021/09/06 14:43:24.000000,2,23,34.81,64.1,1012.953671,1.5440860215053767,-50.0,24.79755,121.78568,31.64,0.006459114776138876,4,10,0.17,0.0,28.588896165059754
