Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/06 12:22:46.000000,2,0,-13.46,3.7,319.479257,1.021505376344086,-128.0,24.84678,121.55204,9411.75,22.60143754508859,10,-9,38.26,265.79,22.547755973878477
2021/09/06 12:23:10.000000,2,1,-13.6,3.8,317.358671,1.017204301075269,-126.0,24.84662,121.54946,9467.08,22.832535950172698,10,-7,37.18,266.85,22.460757721934886
2021/09/06 12:23:11.000000,2,2,-13.61,3.8,317.285703,0.9956989247311828,-125.0,24.8466,121.54935,9468.84,22.84181355874368,10,-6,44.66,259.86,22.45631141869685
2021/09/06 12:23:07.000000,2,3,-13.59,3.8,317.17503899999997,0.9806451612903226,-114.0,24.84658,121.54923,9470.88,22.852018034635016,10,4,39.94,263.1,22.451647840213415
2021/09/06 10:48:01.000000,2,4,33.43,61.9,1013.830859,1.513978494623656,-73.0,24.76388,121.75625,34.31,0,4,9,0.04,0.0,0
2021/09/06 10:48:02.000000,2,5,33.44,61.7,1013.814375,1.5161290322580647,-73.0,24.76388,121.75625,33.6,0,4,9,0.05,0.0,0
2021/09/06 10:48:03.000000,2,6,33.44,61.1,1013.830937,1.513978494623656,-73.0,24.76388,121.75625,33.04,0,4,6,0.31,0.0,0
2021/09/06 10:48:04.000000,2,7,33.44,60.5,1013.829531,1.513978494623656,-73.0,24.76388,121.75625,32.68,0,4,10,0.21,0.0,0
2021/09/06 10:48:05.000000,2,8,33.45,60.4,1013.818281,1.5118279569892472,-73.0,24.76388,121.75625,32.21,0,4,9,0.39,0.0,0
2021/09/06 10:48:06.000000,2,9,33.44,60.1,1013.813437,1.513978494623656,-73.0,24.76388,121.75625,31.78,0,4,10,0.15,0.0,0
2021/09/06 10:48:07.000000,2,10,33.47,60.0,1013.836562,1.513978494623656,-73.0,24.76388,121.75625,31.42,0,4,9,0.31,0.0,0
2021/09/06 10:48:08.000000,2,11,33.45,60.2,1013.818437,1.513978494623656,-73.0,24.76389,121.75625,31.73,0,4,10,0.31,0.0,0
2021/09/06 10:48:09.000000,2,12,33.48,60.3,1013.822031,1.513978494623656,-73.0,24.76389,121.75625,31.77,0,4,10,0.17,0.0,0
2021/09/06 10:48:10.000000,2,13,33.48,60.4,1013.835234,1.5053763440860215,-73.0,24.76389,121.75625,31.82,0,4,9,0.19,0.0,0
2021/09/06 10:48:11.000000,2,14,33.48,60.5,1013.8303119999999,1.5053763440860215,-73.0,24.76389,121.75625,31.84,0,4,9,0.63,0.0,0
2021/09/06 10:48:12.000000,2,15,33.48,60.6,1013.832187,1.513978494623656,-74.0,24.76389,121.75625,31.93,0,4,9,0.31,0.0,0
2021/09/06 10:48:13.000000,2,16,33.49,60.8,1013.849218,1.513978494623656,-73.0,24.76389,121.75625,32.1,0,4,9,0.17,0.0,0
2021/09/06 10:48:14.000000,2,17,33.5,60.9,1013.839531,1.5010752688172042,-74.0,24.76389,121.75625,32.03,0,4,9,0.46,0.0,0
2021/09/06 10:48:15.000000,2,18,33.5,60.8,1013.826562,1.5032258064516129,-73.0,24.76389,121.75625,31.93,0,4,9,0.14,0.0,0
2021/09/06 10:48:16.000000,2,19,33.52,60.7,1013.8479679999999,1.5032258064516129,-73.0,24.76389,121.75625,32.11,0,4,9,0.18,0.0,0
2021/09/06 10:48:17.000000,2,20,33.53,60.7,1013.849843,1.5118279569892472,-73.0,24.7639,121.75625,32.35,0,4,9,0.53,0.0,0
2021/09/06 10:48:18.000000,2,21,33.54,60.6,1013.8489059999999,1.513978494623656,-73.0,24.7639,121.75624,32.36,0.005656984411338041,4,9,0.17,0.0,38.563413187840595
2021/09/06 10:48:19.000000,2,22,33.53,60.5,1013.87539,1.5075268817204301,-74.0,24.7639,121.75625,32.1,0,4,12,0.31,0.0,0
2021/09/06 10:48:20.000000,2,23,33.55,60.4,1013.830937,1.5032258064516129,-73.0,24.7639,121.75625,32.19,0,4,10,0.11,0.0,0
2021/09/06 10:48:21.000000,2,24,33.54,60.4,1013.849375,1.5075268817204301,-73.0,24.7639,121.75625,32.29,0,4,9,0.13,0.0,0
2021/09/06 10:48:22.000000,2,25,33.56,60.4,1013.838125,1.5118279569892472,-73.0,24.7639,121.75625,32.09,0,4,10,0.67,0.0,0
2021/09/06 10:48:23.000000,2,26,33.58,60.4,1013.854531,1.4989247311827958,-73.0,24.76391,121.75625,31.88,0,4,9,0.93,0.0,0
2021/09/06 10:48:24.000000,2,27,33.59,60.2,1013.829843,1.5096774193548388,-73.0,24.76391,121.75625,31.55,0,4,10,0.32,0.0,0
2021/09/06 10:48:25.000000,2,28,33.6,60.1,1013.858437,1.5118279569892472,-74.0,24.76391,121.75625,31.44,0,4,9,0.16,0.0,0
