Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/05 11:12:44.000000,2,0,-8.05,3.6,345.74496,0.8709677419354839,-113.0,24.80142,121.50434,8829.73,25.819199636598682,13,6,18.12,259.3,18.83357656378785
2021/09/05 11:12:30.000000,2,1,-7.81,3.6,347.238632,0.8709677419354839,-113.0,24.80176,121.50518,8797.69,25.741562866779162,13,6,17.02,245.99,18.822491007525517
2021/09/05 11:12:31.000000,2,2,-7.87,3.6,347.21992100000006,0.8946236559139786,-113.0,24.80174,121.50513,8798.71,25.746185563601486,13,6,31.88,238.53,18.821383031619227
2021/09/05 11:12:32.000000,2,3,-7.89,3.6,346.957382,0.9053763440860216,-111.0,24.8017,121.50506,8800.56,25.752440788903076,13,7,27.99,242.25,18.820820804882214
2021/09/05 11:11:38.000000,2,4,-6.87,3.6,352.696757,0.9204301075268818,-127.0,24.80332,121.50864,8679.0,25.425905253459263,13,-8,25.86,238.62,18.80009251099423
2021/09/05 11:11:39.000000,2,5,-6.87,3.6,352.588828,0.9075268817204303,-127.0,24.8033,121.50857,8681.44,25.43249153920741,13,-10,25.79,249.3,18.80049191315461
2021/09/05 09:41:30.000000,2,6,39.4,48.5,1013.614062,1.4301075268817205,-61.0,24.76387,121.75645,17.98,0.002445100066207785,5,9,0.09,0.0,-65.19306623192102
2021/09/05 09:41:31.000000,2,7,39.5,47.3,1013.605781,1.4279569892473118,-60.0,24.76387,121.75645,19.15,0.002445100066207785,8,9,0.05,0.0,-59.31210246269743
2021/09/05 11:11:42.000000,2,8,-6.92,3.4,352.312773,0.9311827956989248,-127.0,24.80319,121.50836,8688.48,25.451300806982577,13,-7,30.41,258.62,18.80177621510788
2021/09/05 09:41:33.000000,2,9,39.69,45.7,1013.622656,1.4279569892473118,-61.0,24.76387,121.75645,20.08,0.002445100066207785,8,9,0.16,0.0,-52.53023041456357
2021/09/05 11:11:44.000000,2,10,-6.93,3.3,352.08429600000005,0.913978494623656,-128.0,24.80313,121.50824,8692.68,25.462107602279687,13,-9,27.4,239.17,18.802826183674238
2021/09/05 09:41:35.000000,2,11,39.87,45.8,1013.5823429999999,1.4258064516129032,-61.0,24.76388,121.75645,21.22,0.0015036451296020828,8,9,0.09,0.0,-53.74049576632473
2021/09/05 11:11:46.000000,2,12,-6.99,3.2,352.066562,0.935483870967742,-128.0,24.80307,121.5081,8697.14,25.474908826124206,12,-9,23.87,249.18,18.803030557462584
2021/09/05 11:11:47.000000,2,13,-6.98,3.2,351.774726,0.9290322580645163,-127.0,24.80304,121.50805,8699.6,25.479319096717184,13,-9,22.58,238.89,18.804961732196325
2021/09/05 09:41:38.000000,2,14,40.2,45.5,1013.6221869999999,1.4258064516129032,-62.0,24.76388,121.75645,21.7,0.0015036451296020828,8,9,0.1,0.0,-46.236728185282765
2021/09/05 09:41:39.000000,2,15,40.31,46.3,1013.605781,1.4279569892473118,-62.0,24.76388,121.75645,21.96,0.0015036451296020828,8,9,0.05,0.0,-41.06290777967864
2021/09/05 09:41:40.000000,2,16,40.44,46.3,1013.629531,1.4279569892473118,-61.0,24.76388,121.75645,21.95,0.0015036451296020828,8,9,0.01,0.0,-41.278819814552904
2021/09/05 11:11:51.000000,2,17,-7.03,3.1,351.32538999999997,0.9290322580645163,-127.0,24.80292,121.50779,8708.08,25.502942268321224,13,-8,26.28,245.21,18.805838942335342
2021/09/05 09:41:42.000000,2,18,40.66,46.2,1013.6007030000001,1.4172043010752688,-62.0,24.76388,121.75645,22.11,0.0015036451296020828,8,9,0.18,0.0,-37.64870004368788
2021/09/05 09:41:43.000000,2,19,40.79,46.5,1013.581875,1.4279569892473118,-62.0,24.76388,121.75645,22.2,0.0015036451296020828,8,9,0.03,0.0,-35.435809681958766
2021/09/05 09:41:44.000000,2,20,40.9,46.7,1013.5717179999999,1.4279569892473118,-62.0,24.76389,121.75645,22.28,0,8,9,0.09,0.0,0
2021/09/05 09:41:45.000000,2,21,41.03,46.6,1013.599843,1.4107526881720431,-61.0,24.76389,121.75645,22.18,0,8,10,0.07,0.0,0
