Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/06 17:49:26.000000,2,0,-25.47,10.1,298.075195,1.0430107526881722,-113.0,24.78331,121.6057,9911.03,21.33342192596589,9,6,23.27,239.02,24.859716961686548
2021/09/06 17:49:27.000000,2,1,-25.5,10.1,298.026835,1.038709677419355,-112.0,24.78327,121.60562,9914.54,21.34086244791445,9,6,34.21,237.22,24.859855284129264
2021/09/06 17:49:28.000000,2,2,-25.51,10.1,297.957031,1.006451612903226,-110.0,24.78323,121.60555,9916.97,21.347302171499045,9,7,33.84,233.93,24.858631719284023
2021/09/06 15:44:23.000000,2,3,32.92,68.5,1012.815156,1.556989247311828,-43.0,24.75838,121.81496,33.19,0,4,9,0.29,0.0,0
2021/09/06 15:44:24.000000,2,4,32.98,68.2,1012.756562,1.556989247311828,-42.0,24.75838,121.81495,31.79,0.006755193419306565,4,9,0.19,0.0,37.48161923377161
2021/09/06 15:44:25.000000,2,5,33.0,68.1,1012.7752340000001,1.556989247311828,-42.0,24.75838,121.81495,31.42,0.006755193419306565,4,9,0.46,0.0,35.45256742961442
2021/09/06 15:44:26.000000,2,6,33.06,67.9,1012.766328,1.5483870967741937,-43.0,24.75838,121.81495,30.62,0.006755193419306565,4,9,0.31,0.0,30.694102849125404
2021/09/06 15:44:27.000000,2,7,33.1,67.8,1012.785312,1.546236559139785,-43.0,24.75838,121.81496,30.82,0,5,10,0.31,0.0,0
2021/09/06 15:44:28.000000,2,8,33.13,67.7,1012.82789,1.5483870967741937,-43.0,24.75838,121.81496,31.31,0,5,9,0.18,0.0,0
2021/09/06 15:44:29.000000,2,9,33.16,67.6,1012.7699210000001,1.556989247311828,-43.0,24.75838,121.81496,31.49,0,5,9,0.1,0.0,0
2021/09/06 15:44:30.000000,2,10,33.2,67.5,1012.788671,1.5548387096774197,-43.0,24.75838,121.81496,31.65,0,5,9,0.22,0.0,0
2021/09/06 15:44:31.000000,2,11,33.26,67.3,1012.7592960000001,1.5548387096774197,-43.0,24.75838,121.81496,31.93,0,5,9,0.49,0.0,0
2021/09/06 15:44:32.000000,2,12,33.29,67.2,1012.8160929999999,1.5548387096774197,-43.0,24.75838,121.81496,32.26,0,5,9,0.39,0.0,0
2021/09/06 15:44:33.000000,2,13,33.33,67.0,1012.770703,1.552688172043011,-43.0,24.75837,121.81497,32.76,0.00565699252477084,7,9,0.2,0.0,47.39102786661552
2021/09/06 15:44:34.000000,2,14,33.37,66.8,1012.7608590000001,1.5548387096774197,-43.0,24.75836,121.81497,32.98,0.004566056042012558,7,9,0.18,0.0,54.366807948581574
2021/09/06 15:44:35.000000,2,15,33.4,66.6,1012.750468,1.552688172043011,-43.0,24.75836,121.81497,32.87,0.004566056042012558,7,9,0.23,0.0,53.89291674914985
