Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/05 11:22:16.000000,2,0,-14.72,0.0,306.738593,0.9548387096774195,-117.0,24.85851,121.46565,9698.84,30.606129724950232,13,-3,36.37,285.39,17.516046007008885
2021/09/05 11:19:24.000000,2,1,-13.62,0.0,321.237968,0.9612903225806453,-118.0,24.85781,121.48223,9364.38,28.938727965549976,14,-4,33.21,267.9,17.860701703595627
2021/09/05 09:42:35.000000,2,3,33.16,63.7,1011.283125,1.4946236559139785,-49.0,24.81778,121.76527,39.85,0,5,9,0.16,0.0,0
2021/09/05 09:42:37.000000,2,5,33.11,63.8,1011.265937,1.5010752688172042,-50.0,24.81778,121.76527,40.01,0,5,10,0.22,0.0,0
2021/09/05 09:42:38.000000,2,6,33.07,63.9,1011.294687,1.4946236559139785,-49.0,24.81778,121.76527,40.07,0,5,9,0.2,0.0,0
2021/09/05 09:42:39.000000,2,7,33.05,63.9,1011.235468,1.4946236559139785,-51.0,24.81778,121.76527,40.58,0,5,9,0.45,0.0,0
2021/09/05 09:42:40.000000,2,8,33.04,64.0,1011.228828,1.5010752688172042,-50.0,24.81778,121.76527,40.76,0,5,9,0.24,0.0,0
2021/09/05 09:42:41.000000,2,9,33.01,64.1,1011.263437,1.5053763440860215,-52.0,24.81778,121.76527,40.86,0,5,9,0.22,0.0,0
2021/09/05 09:42:42.000000,2,10,32.99,64.2,1011.284765,1.4967741935483871,-50.0,24.81778,121.76527,40.56,0,5,9,0.1,0.0,0
2021/09/05 09:42:43.000000,2,11,32.96,64.2,1011.2940619999999,1.4946236559139785,-51.0,24.81778,121.76527,40.37,0,5,9,0.18,0.0,0
2021/09/05 09:42:44.000000,2,12,32.94,64.3,1011.314843,1.5032258064516129,-48.0,24.81778,121.76527,40.33,0,5,9,0.28,0.0,0
2021/09/05 09:42:45.000000,2,13,32.91,64.4,1011.307812,1.4946236559139785,-60.0,24.81778,121.76527,39.92,0,5,9,0.28,0.0,0
2021/09/05 09:42:46.000000,2,14,32.89,64.5,1011.282656,1.4967741935483871,-54.0,24.81778,121.76527,40.27,0,5,9,0.39,0.0,0
2021/09/05 09:42:47.000000,2,15,32.86,64.6,1011.2875,1.5053763440860215,-50.0,24.81778,121.76527,40.16,0,5,10,0.5,0.0,0
2021/09/05 09:42:48.000000,2,16,32.84,64.7,1011.2525,1.5053763440860215,-46.0,24.81778,121.76527,40.65,0,5,9,0.74,0.0,0
2021/09/05 09:42:49.000000,2,17,32.81,64.9,1011.25539,1.5032258064516129,-47.0,24.81778,121.76527,40.43,0,5,9,0.93,0.0,0
2021/09/05 09:42:50.000000,2,18,32.79,65.0,1011.24875,1.5053763440860215,-46.0,24.81778,121.76527,41.55,0,5,9,0.38,0.0,0
2021/09/05 09:42:51.000000,2,19,32.79,65.0,1011.2778119999999,1.5010752688172042,-50.0,24.81778,121.76527,41.14,0,5,9,0.2,0.0,0
