Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/05 11:33:34.000000,2,0,33.52,61.7,972.806953,1.5612903225806454,-83.0,24.82323,121.73001,394.75,0.004889800268690794,4,9,0.76,91.7,39.28417270007666
2021/09/05 11:33:35.000000,2,1,33.53,61.7,972.8,1.563440860215054,-83.0,24.82323,121.73001,395.17,0.004889800268690794,4,10,0.8,91.7,42.111134714275316
2021/09/05 11:33:36.000000,2,2,33.55,61.7,972.811406,1.5698924731182797,-83.0,24.82323,121.73001,395.43,0.004889800268690794,4,9,0.66,91.7,43.74409660149421
2021/09/05 12:37:58.000000,2,3,31.65,70.7,972.585781,1.541935483870968,-76.0,24.82323,121.73004,373.58,0.006733986971513541,4,12,0.63,0.0,-68.58514010432985
2021/09/05 12:37:59.000000,2,4,31.66,70.6,972.543046,1.5440860215053767,-77.0,24.82323,121.73005,372.87,0.007521648006097695,4,9,1.07,0.0,-67.18478392674514
2021/09/05 12:38:00.000000,2,5,31.7,70.5,972.628906,1.5397849462365594,-77.0,24.82324,121.73004,372.84,0.00605576244530811,4,9,0.16,0.0,-71.31848097600374
2021/09/05 12:38:01.000000,2,6,31.68,70.5,972.551953,1.535483870967742,-79.0,24.82323,121.73004,374.22,0.006733986971513541,4,9,3.04,136.63,-67.83501414370372
2021/09/05 12:38:02.000000,2,7,31.73,70.4,972.621171,1.5397849462365594,-74.0,24.82329,121.72998,384.28,0.002444900032694352,5,9,0.13,136.63,-69.29929667890913
2021/09/05 12:38:03.000000,2,8,31.75,70.4,972.596562,1.5483870967741937,-75.0,24.82328,121.72998,386.03,0.0015033198847087463,5,9,0.48,136.63,-72.3333240700068
2021/09/05 12:38:04.000000,2,9,31.79,70.4,972.499687,1.546236559139785,-76.0,24.82329,121.72998,386.25,0.002444900032694352,5,9,0.05,136.63,-61.48427483431559
2021/09/05 12:38:05.000000,2,10,31.81,70.4,972.516562,1.5505376344086024,-77.0,24.82329,121.72997,386.3,0.003006639716064781,5,9,0.48,136.63,-55.95509726870072
2021/09/05 12:38:06.000000,2,11,31.86,70.4,972.449375,1.5483870967741937,-77.0,24.8233,121.72997,386.72,0.0039033094524965543,5,9,0.56,136.63,-45.91490402045835
2021/09/05 12:38:07.000000,2,12,31.89,70.2,972.479453,1.546236559139785,-76.0,24.8233,121.72997,386.91,0.0039033094524965543,5,9,0.98,136.63,-44.53155900195859
2021/09/05 12:38:08.000000,2,13,31.9,70.0,972.518281,1.546236559139785,-76.0,24.8233,121.72997,386.72,0.0039033094524965543,5,9,0.93,136.63,-45.91490402045835
2021/09/05 12:38:09.000000,2,14,31.93,69.8,972.504453,1.5397849462365594,-76.0,24.82331,121.72997,386.64,0.004889799999037726,5,9,0.75,136.63,-40.047896777999895
