Time,channel,PacketID,Temperature(degree C),Humidity(%),Pressure(hPa),Voltage(V),RSSI,Lat,Lon,Height(m),Distance(km),Sat,SNR,Speed(km/hr),Direction(degree),angle(degree)
2021/09/06 11:17:31.000000,2,0,-21.49,5.2,282.961953,0.9182795698924733,-119.0,24.87515,121.52398,10333.03,1.723568667312121,14,0,38.83,256.53,11.760744160396891
2021/09/06 11:14:15.000000,2,3,-18.2,7.4,301.97335899999996,1.0258064516129033,-116.0,24.88215,121.54497,9860.7,0.5358464254934112,14,3,43.01,266.82,-11.958287041531841
2021/09/06 11:14:16.000000,2,4,-18.22,7.4,301.835664,1.0451612903225809,-116.0,24.88212,121.54487,9862.95,0.5252121452155136,14,2,36.4,238.86,-11.95852670356399
2021/09/06 11:14:17.000000,2,5,-18.23,7.4,301.750664,1.038709677419355,-114.0,24.88208,121.54477,9865.12,0.5142515608011206,14,4,41.82,252.63,-11.974675556983865
2021/09/06 11:14:18.000000,2,6,-18.24,7.3,301.623125,1.0043010752688173,-116.0,24.88205,121.54465,9868.03,0.5016864501115053,14,2,48.36,254.45,-11.947896041307867
2021/09/06 11:14:19.000000,2,7,-18.26,7.3,301.42265599999996,1.038709677419355,-114.0,24.88202,121.54454,9869.63,0.49008703938856873,14,4,34.07,253.28,-12.043480690343962
2021/09/06 11:14:20.000000,2,8,-18.26,7.2,301.35085899999996,1.0473118279569893,-114.0,24.88201,121.54444,9872.21,0.4801092270442254,14,4,40.59,262.04,-11.991965285973876
2021/09/06 11:14:21.000000,2,9,-18.29,7.2,301.238671,1.0408602150537636,-116.0,24.88197,121.54432,9874.43,0.4672158887834981,14,2,50.18,246.05,-12.052811841662118
2021/09/06 11:14:22.000000,2,10,-18.31,7.1,301.176718,1.0473118279569893,-116.0,24.88193,121.54421,9876.54,0.45528884109062945,14,2,36.71,252.43,-12.10535750836452
2021/09/06 11:14:23.000000,2,11,-18.34,7.1,301.04,1.038709677419355,-112.0,24.88191,121.54412,9879.26,0.4459472076404238,14,6,34.22,258.02,-12.017330987451544
2021/09/06 11:14:24.000000,2,12,-18.33,7.0,300.95023399999997,1.0473118279569893,-113.0,24.88187,121.544,9881.64,0.43305550610076243,14,5,52.91,247.21,-12.063431608576055
2021/09/06 11:14:25.000000,2,13,-18.35,7.0,300.78898399999997,1.0365591397849463,-113.0,24.88184,121.54389,9883.23,0.4214560904057003,14,6,37.38,253.61,-12.178954236154427
2021/09/06 11:14:26.000000,2,14,-18.39,6.9,300.749882,1.0451612903225809,-118.0,24.88181,121.5438,9886.07,0.4117879892425061,14,0,32.5,255.06,-12.078754759776187
2021/09/06 11:14:27.000000,2,15,-18.42,6.9,300.62039,1.0322580645161292,-114.0,24.88179,121.54368,9888.34,0.3995501063774363,14,4,55.18,255.94,-12.126578129257197
2021/09/06 11:14:28.000000,2,16,-18.46,6.8,300.578476,1.038709677419355,-116.0,24.88175,121.54356,9890.27,0.38665788970091863,14,2,36.67,245.95,-12.245520065797935
2021/09/06 11:14:29.000000,2,17,-18.46,6.8,300.447812,1.0322580645161292,-118.0,24.88172,121.54347,9892.37,0.3769895449897594,14,1,35.69,251.71,-12.245289549710268
2021/09/06 11:14:30.000000,2,18,-18.48,6.7,300.33054599999997,1.0408602150537636,-115.0,24.8817,121.54336,9895.56,0.3657171842206088,14,3,46.1,262.45,-12.13400077404515
2021/09/06 11:14:31.000000,2,19,-18.5,6.7,300.270742,1.027956989247312,-118.0,24.88166,121.54326,9897.78,0.35475639102811657,13,1,38.34,239.36,-12.155085419522802
2021/09/06 11:14:32.000000,2,20,-18.51,6.6,300.215039,1.0322580645161292,-127.0,24.88162,121.54315,9899.98,0.3428335494821691,14,-6,45.37,252.37,-12.213851906082416
2021/09/06 11:14:33.000000,2,21,-18.51,6.6,300.114609,1.038709677419355,-114.0,24.8816,121.54305,9901.92,0.33252334002729783,14,5,33.47,261.95,-12.261864366433219
2021/09/06 11:14:34.000000,2,22,-18.52,6.6,299.983007,1.0301075268817204,-116.0,24.88157,121.54295,9904.11,0.321889984872588,14,3,41.43,249.14,-12.282434747296673
2021/09/06 11:14:35.000000,2,23,-18.51,6.5,299.913632,1.038709677419355,-115.0,24.88154,121.54282,9906.66,0.3083584024345922,14,4,51.03,254.33,-12.35266948394645
2021/09/06 11:14:36.000000,2,24,-18.5,6.5,299.765,1.0258064516129033,-114.0,24.88151,121.54272,9908.78,0.29772473891148504,14,3,32.89,253.58,-12.390999316245324
2021/09/06 11:14:37.000000,2,25,-18.53,6.5,299.64539,1.0344086021505379,-116.0,24.88149,121.54263,9911.28,0.2883822495134628,14,3,37.24,254.76,-12.306164132107948
2021/09/06 11:14:38.000000,2,26,-18.52,6.4,299.56375,1.0258064516129033,-116.0,24.88145,121.54251,9913.62,0.275491717150768,14,2,51.4,248.11,-12.399844789103499
2021/09/06 11:14:39.000000,2,27,-18.55,6.4,299.499492,1.0365591397849463,-119.0,24.88141,121.54239,9915.93,0.2626031437139393,14,0,39.64,254.08,-12.508793335636016
2021/09/06 11:14:40.000000,2,28,-18.57,6.4,299.398437,1.0258064516129033,-113.0,24.88139,121.54229,9918.01,0.25229259524166875,14,5,35.47,259.55,-12.55368827123934
2021/09/06 11:14:41.000000,2,29,-18.56,6.4,299.304531,1.0365591397849463,-116.0,24.88137,121.54219,9920.35,0.2419846562417835,14,2,40.94,252.13,-12.543615532564317
2021/09/06 11:14:42.000000,2,30,-18.55,6.4,299.233593,1.0258064516129033,-113.0,24.88133,121.54207,9922.64,0.22909348871349836,14,5,48.67,251.91,-12.681327352860299
2021/09/06 11:14:43.000000,2,31,-18.55,6.3,299.067656,1.0236559139784946,-113.0,24.8813,121.54197,9924.85,0.21846007699581363,14,5,36.65,252.01,-12.726927290975324
2021/09/06 11:14:44.000000,2,32,-18.57,6.3,298.993515,1.0236559139784946,-110.0,24.88128,121.54187,9927.84,0.2081516791509714,14,7,36.97,258.32,-12.55348084574054
2021/09/06 11:14:45.000000,2,33,-18.57,6.3,298.89953099999997,1.021505376344086,-114.0,24.88124,121.54175,9930.82,0.195260894486162,14,5,53.01,247.74,-12.522848829569245
2021/09/06 11:14:46.000000,2,34,-18.62,6.3,298.770507,1.0301075268817204,-112.0,24.88121,121.54164,9932.57,0.18366130806946246,14,7,35.58,258.82,-12.768306046998394
2021/09/06 11:14:47.000000,2,35,-18.67,6.3,298.68496,1.021505376344086,-115.0,24.88119,121.54153,9935.22,0.17238909961829296,14,3,41.51,255.76,-12.738088904379163
2021/09/06 11:14:48.000000,2,36,-18.69,6.3,298.583281,1.0258064516129033,-113.0,24.88114,121.54142,9938.58,0.16014134764713617,14,4,50.84,241.93,-12.536660764655709
2021/09/06 11:14:49.000000,2,37,-18.72,6.3,298.49667900000003,1.021505376344086,-111.0,24.88111,121.54131,9940.52,0.14854175564943042,14,6,33.67,266.11,-12.77143898325402
2021/09/06 11:14:50.000000,2,38,-18.73,6.2,298.407617,1.0301075268817204,-113.0,24.88109,121.54121,9942.59,0.1382292122641418,14,5,44.28,252.67,-12.87687324073517
2021/09/06 11:14:51.000000,2,39,-18.79,6.2,298.323046,1.0150537634408603,-118.0,24.88105,121.54109,9946.17,0.12534259569500214,14,2,45.67,243.79,-12.601136473062565
2021/09/06 11:14:52.000000,2,40,-18.84,6.2,298.229843,1.0193548387096774,-112.0,24.88103,121.541,9948.92,0.11599670556968304,14,6,32.55,271.62,-12.289922180666748
2021/09/06 11:14:53.000000,2,41,-18.86,6.2,298.136914,1.0150537634408603,-118.0,24.88101,121.54089,9950.54,0.10472295787901463,14,1,47.17,249.44,-12.725855179940819
2021/09/06 11:14:54.000000,2,42,-18.87,6.2,298.009687,1.017204301075269,-115.0,24.88097,121.54077,9953.41,0.0918307356817108,14,3,43.95,250.04,-12.750490241143389
2021/09/06 11:14:55.000000,2,43,-18.88,6.2,297.906132,1.0258064516129033,-111.0,24.88094,121.54068,9956.78,0.08216534524738922,14,6,29.88,260.61,-11.96344476719476
2021/09/06 11:15:01.000000,2,44,-18.92,6.2,297.818945,1.0150537634408603,-119.0,24.88091,121.54056,9959.17,0.06959805434232219,14,-5,53.61,248.93,-12.17826638786666
2021/09/06 11:14:57.000000,2,45,-18.94,6.2,297.713789,1.027956989247312,-115.0,24.88088,121.54044,9961.39,0.05703201608905963,14,4,39.05,255.56,-12.649586141706632
2021/09/06 11:14:58.000000,2,46,-18.95,6.2,297.550195,1.0150537634408603,-115.0,24.88085,121.54035,9964.33,0.047366715749744055,14,4,35.54,247.96,-11.75893792098415
2021/09/06 11:14:59.000000,2,47,-18.96,6.2,297.48371,1.021505376344086,-111.0,24.88082,121.54023,9966.95,0.03479903879486962,14,7,53.47,261.82,-11.75282418732806
2021/09/06 11:15:05.000000,2,48,-18.99,6.2,297.371484,1.0021505376344086,-114.0,24.88079,121.54011,9968.8,0.022234152333210716,14,-1,37.51,245.72,-13.626757469580827
2021/09/06 11:15:01.000000,2,49,-18.98,6.1,297.235976,1.0236559139784946,-114.0,24.88075,121.54001,9971.16,0.011329461332875261,14,4,40.9,249.02,-14.97300689343285
2021/09/06 11:15:02.000000,2,50,-18.99,6.1,297.131523,1.0150537634408603,-110.0,24.88073,121.5399,9974.19,0,14,6,41.71,267.52,0
2021/09/06 11:15:03.000000,2,51,-19.0,6.1,297.042695,1.021505376344086,-116.0,24.8807,121.53979,9976.45,0.011599684765657965,14,2,46.59,239.87,11.024984252652054
2021/09/06 11:15:04.000000,2,52,-19.01,6.1,296.936132,1.017204301075269,-113.0,24.88066,121.53968,9978.51,0.023544008947344475,14,4,39.68,253.69,10.39732965734982
2021/09/06 11:15:05.000000,2,53,-19.03,6.1,296.873242,1.021505376344086,-113.0,24.88063,121.53958,9981.12,0.03417938125491294,14,5,36.25,257.5,11.461565348177542
2021/09/06 11:15:06.000000,2,54,-19.05,6.1,296.766484,1.0086021505376344,-116.0,24.8806,121.53946,9984.03,0.046731405903255044,14,2,51.91,250.54,11.890782178350591
2021/09/06 11:15:07.000000,2,55,-19.05,6.1,296.676718,1.0193548387096774,-115.0,24.88056,121.53936,9986.14,0.057723189687462415,14,4,36.12,248.51,11.69629000133499
2021/09/06 11:15:08.000000,2,56,-19.07,6.1,296.556171,1.0086021505376344,-112.0,24.88053,121.53926,9988.61,0.06835878723866519,14,6,40.72,249.99,11.911671481353089
2021/09/06 11:15:09.000000,2,57,-19.08,6.1,296.415664,1.017204301075269,-114.0,24.88051,121.53914,9991.36,0.08056265334643242,14,4,46.38,265.24,12.03121512685602
2021/09/06 11:15:10.000000,2,58,-19.09,6.1,296.388085,1.006451612903226,-114.0,24.88047,121.53903,9993.31,0.09250315729617627,14,4,40.85,240.39,11.678330289437408
2021/09/06 11:15:11.000000,2,59,-19.11,6.1,296.231835,1.0193548387096774,-116.0,24.88043,121.53892,9995.68,0.10444990589485945,14,3,43.4,250.77,11.626059915136194
2021/09/06 11:15:12.000000,2,60,-19.14,6.1,296.151562,1.010752688172043,-113.0,24.88042,121.53882,9998.49,0.11439509704831118,14,5,34.24,267.77,11.992606337234989
2021/09/06 11:15:13.000000,2,61,-19.17,6.0,296.061289,1.0086021505376344,-118.0,24.88038,121.53872,10000.16,0.12537232580895333,14,0,47.2,244.23,11.702909466588306
2021/09/06 11:15:14.000000,2,62,-19.2,6.0,295.965234,1.0021505376344086,-114.0,24.88035,121.5386,10002.41,0.13792984544179474,14,4,43.64,254.73,11.562952507453446
2021/09/06 11:15:15.000000,2,63,-19.23,6.0,295.843632,1.006451612903226,-114.0,24.88032,121.53851,10005.3,0.14760542455098968,14,4,28.23,255.12,11.901731312415928
2021/09/06 11:15:16.000000,2,64,-19.24,6.0,295.75246,1.0086021505376344,-114.0,24.88029,121.5384,10007.03,0.15920246309638994,14,4,53.47,251.68,11.655391245601063
2021/09/06 11:15:17.000000,2,65,-19.27,6.0,295.657382,1.010752688172043,-115.0,24.88025,121.53828,10008.75,0.1721038285909057,14,3,40.77,250.43,11.354495768595267
2021/09/06 11:15:18.000000,2,66,-19.3,6.0,295.566015,1.0043010752688173,-110.0,24.88022,121.53818,10012.02,0.18274034638653802,14,8,34.62,242.42,11.69587918850793
2021/09/06 11:15:19.000000,2,67,-19.31,6.0,295.429296,1.0,-110.0,24.88019,121.53806,10014.47,0.19529756123104078,14,8,52.27,262.22,11.653806253189956
2021/09/06 11:15:20.000000,2,68,-19.32,6.0,295.407734,1.0043010752688173,-111.0,24.88016,121.53794,10016.2,0.20785634898883262,14,6,41.09,248.24,11.426170087800699
2021/09/06 11:15:21.000000,2,69,-19.35,6.0,295.299179,1.0086021505376344,-111.0,24.88011,121.53784,10018.77,0.21918336986315204,14,7,42.83,243.63,11.496646244581006
2021/09/06 11:15:22.000000,2,70,-19.36,6.0,295.190351,1.0,-110.0,24.88009,121.53774,10021.59,0.2294719057255609,14,8,36.6,268.07,11.670944302217418
2021/09/06 11:15:23.000000,2,71,-19.35,6.0,295.081171,1.0086021505376344,-111.0,24.88006,121.53763,10023.65,0.24106855466118984,14,7,44.78,245.81,11.594465303210583
2021/09/06 11:15:29.000000,2,72,-19.38,6.0,294.992421,0.9978494623655915,-109.0,24.88002,121.53751,10026.07,0.2539705568626559,14,0,47.97,253.02,11.54529201932302
2021/09/06 11:15:25.000000,2,73,-19.4,6.0,294.89457,0.9978494623655915,-115.0,24.87999,121.53741,10028.17,0.26460711723319186,14,3,33.06,242.25,11.530161172643302
2021/09/06 11:15:26.000000,2,74,-19.37,6.0,294.823554,1.0086021505376344,-118.0,24.87995,121.53731,10030.44,0.2755923891283514,14,1,43.44,251.76,11.535948959702377
2021/09/06 11:15:27.000000,2,75,-19.4,6.0,294.716289,0.9956989247311828,-114.0,24.87993,121.53719,10033.5,0.28780018806736707,14,4,44.98,264.9,11.644523634612538
2021/09/06 11:15:28.000000,2,76,-19.42,5.9,294.58914,0.978494623655914,-116.0,24.87989,121.53709,10035.76,0.2987832060643985,14,3,38.64,236.37,11.64390084968598
2021/09/06 11:15:29.000000,2,77,-19.44,5.9,294.52261699999997,1.0021505376344086,-114.0,24.87985,121.53699,10038.33,0.3097700537614039,14,4,43.04,250.12,11.698174249035363
2021/09/06 11:15:30.000000,2,78,-19.46,5.9,294.45910100000003,0.9978494623655915,-119.0,24.87983,121.53687,10041.16,0.3219752843305909,14,0,45.33,268.66,11.749837026970066
2021/09/06 11:15:31.000000,2,79,-19.47,5.9,294.35456999999997,1.0021505376344086,-115.0,24.8798,121.53677,10043.09,0.3326118579144904,14,4,38.05,241.3,11.70320365250997
2021/09/06 11:15:32.000000,2,80,-19.49,5.9,294.160507,0.9913978494623656,-115.0,24.87976,121.53667,10045.28,0.34359665486395885,14,3,40.4,244.52,11.68953498786261
2021/09/06 11:15:33.000000,2,81,-19.5,5.9,294.073945,0.9913978494623656,-113.0,24.87972,121.53655,10047.43,0.35650078693957477,14,5,47.76,257.11,11.60939130687434
2021/09/06 11:15:34.000000,2,82,-19.5,5.9,294.01718700000004,1.0021505376344086,-111.0,24.8797,121.53644,10049.91,0.36774727948369745,14,7,40.3,255.49,11.634728808889834
2021/09/06 11:15:35.000000,2,83,-19.51,5.9,293.92289,0.989247311827957,-114.0,24.87966,121.53634,10052.21,0.3787325161780055,14,5,40.06,242.16,11.640260305052793
2021/09/06 11:15:36.000000,2,84,-19.53,5.9,293.806406,0.9978494623655915,-112.0,24.87962,121.53623,10054.6,0.3906785747192137,14,6,43.58,248.43,11.630282049129242
2021/09/06 11:15:37.000000,2,85,-19.55,5.9,293.74195299999997,0.989247311827957,-118.0,24.87959,121.53611,10057.15,0.40323178937650017,14,1,47.43,260.02,11.625685393262831
2021/09/06 11:15:38.000000,2,86,-19.56,5.9,293.614687,0.9870967741935485,-115.0,24.87955,121.53601,10059.31,0.4142201023492738,14,3,36.2,240.25,11.612319938288394
2021/09/06 11:15:39.000000,2,87,-19.59,5.9,293.53558499999997,0.9978494623655915,-115.0,24.87951,121.53591,10061.95,0.42521093402145776,14,3,40.55,249.03,11.661626931547271
2021/09/06 09:43:00.000000,2,88,32.74,62.7,1013.544531,1.5397849462365594,-45.0,24.81777,121.76527,44.13,23.81963867556713,8,10,0.13,81.97,-22.630543521510067
2021/09/06 11:15:41.000000,2,89,-19.66,5.9,293.28824199999997,0.9913978494623656,-113.0,24.87945,121.53568,10066.99,0.44935613065782004,14,5,35.59,242.83,11.668552704143604
2021/09/06 11:15:42.000000,2,90,-19.67,5.9,293.185664,0.9849462365591398,-115.0,24.87941,121.53558,10069.98,0.4603468536726764,14,2,38.06,248.11,11.75449956094648
2021/09/06 11:15:43.000000,2,91,-19.71,5.9,293.123828,0.9935483870967743,-114.0,24.87938,121.53546,10072.75,0.47289795734126,14,4,54.56,256.8,11.772886263357824
2021/09/06 11:15:44.000000,2,92,-19.74,5.9,293.043593,0.9849462365591398,-113.0,24.87934,121.53535,10074.66,0.4848463152592304,14,6,35.09,244.92,11.707156131326993
2021/09/06 11:15:45.000000,2,93,-19.76,5.9,292.982851,0.9935483870967743,-116.0,24.87931,121.53526,10076.95,0.4945258170416324,14,2,34.43,248.34,11.73872543825695
2021/09/06 11:15:46.000000,2,94,-19.81,5.9,292.887539,0.9849462365591398,-118.0,24.87927,121.53515,10079.18,0.5064754621727731,14,0,51.68,247.59,11.711278061630704
2021/09/06 11:15:47.000000,2,95,-19.8,5.9,292.78582,0.9913978494623656,-114.0,24.87923,121.53503,10081.53,0.5193821122388814,14,4,40.98,252.67,11.676846815917704
2021/09/06 11:15:48.000000,2,96,-19.81,5.9,292.689843,0.989247311827957,-110.0,24.8792,121.53493,10083.64,0.5300184470285701,14,6,33.99,249.48,11.66770283725758
2021/09/06 11:15:49.000000,2,97,-19.79,5.9,292.57375,0.9806451612903226,-112.0,24.87916,121.53484,10085.76,0.5400577667773653,14,6,43.21,246.99,11.672470683472827
2021/09/06 11:15:50.000000,2,98,-19.8,5.9,292.50375,0.989247311827957,-113.0,24.87912,121.53471,10088.6,0.5539207470402571,14,5,48.96,254.54,11.670095806830693
2021/09/06 11:15:51.000000,2,99,-19.8,5.9,292.392031,0.9806451612903226,-112.0,24.87909,121.53461,10090.76,0.5645568843746702,14,6,31.85,245.94,11.666508999816942
2021/09/06 11:15:57.000000,2,100,-19.8,5.9,292.324648,0.978494623655914,-109.0,24.87905,121.53452,10093.15,0.5745988280317211,14,0,41.43,249.57,11.696778078287176
2021/09/06 11:15:53.000000,2,101,-19.81,5.9,292.204453,0.9870967741935485,-118.0,24.87901,121.53439,10096.15,0.5884617247169763,14,1,53.5,250.52,11.708909686791023
2021/09/06 11:15:54.000000,2,102,-19.85,5.9,292.146914,0.9870967741935485,-112.0,24.87898,121.53429,10098.12,0.5990976471627337,14,6,30.95,252.38,11.687421463720755
2021/09/06 11:15:55.000000,2,103,-19.85,5.9,292.013046,0.9763440860215055,-119.0,24.87895,121.5342,10100.15,0.6087786240794877,14,0,40.53,249.93,11.689892812226926
2021/09/06 11:16:01.000000,2,104,-19.86,5.9,291.90996,0.9870967741935485,-108.0,24.8789,121.53408,10103.1,0.6220503852649292,14,1,51.51,240.66,11.707909562523783
2021/09/06 11:15:57.000000,2,105,-19.86,5.9,291.837304,0.9763440860215055,-110.0,24.87886,121.53398,10105.44,0.6330512060711548,14,7,32.42,254.06,11.713138482939902
2021/09/06 11:15:58.000000,2,106,-19.87,5.9,291.794492,0.9720430107526883,-111.0,24.87883,121.53388,10107.71,0.6436866071927846,14,7,39.28,255.08,11.71868320015632
2021/09/06 11:15:59.000000,2,107,-19.91,5.9,291.693007,0.9806451612903226,-113.0,24.8788,121.53377,10109.97,0.6552760220317968,14,5,46.44,249.77,11.706611575394124
