duration,time,P,T,T_new,Td,Td_new,RH,RH_new,U,V,WS,WD,dZ,dZ_new,geoALT,geoALT_new,LON,LAT,GPS_Z,q,q_new,rad
4717.0,2021-09-05 15:19:04.000001,322.847617,-11.41,-21.389716300964356,-42.47818808104882,-28.94116028973369,5.7,50.578744485408336,-9.977135710374297,-0.11319187024715505,9.977777777777778,89.35000000000002,0.5227699628358096,0.5227699628358096,8776.290322071058,8776.290322071058,121.47663,24.88561,9306.66,0.2539567019380878,0.8962748910822222,903.8452910592496
4718.0,2021-09-05 15:19:05.000001,322.761171,-11.39,-21.369716300964356,-42.6292890028705,-28.900399019884134,5.6,50.68328479414919,-9.604855384042244,-0.4764775224629714,9.616666666666664,87.16000000000004,2.7127933613865025,2.7127933613865025,8779.003115432444,8779.003115432444,121.47653000000001,24.8856,9308.7,0.2500120540765797,0.9000951787141835,903.8468768840294
4719.0,2021-09-05 15:19:06.000001,322.69414,-11.41,-21.30868450164795,-42.47818808104882,-34.94519919234352,5.7,28.196681615661372,-8.098262721586481,-2.3634956253767614,8.436111111111114,73.73000000000002,0.9283011569968947,0.9283011569968949,8779.931416589441,8779.931416589441,121.47645,24.88559,9310.49,0.2540774866314304,0.5037982835741412,903.8481537430113
4720.0,2021-09-05 15:19:07.000001,322.63035099999996,-11.42,-21.399716300964357,-42.48568545873743,-28.855720948658266,5.7,51.02850852920769,-9.55916968705337,-0.30040900973888,9.563888888888886,88.19999999999996,1.1826447091698356,1.1826447091716545,8781.114061298611,8781.114061298613,121.47636000000001,24.885579999999997,9312.0,0.25390198766829425,0.903985112305898,903.849585082104
4723.0,2021-09-05 15:19:10.000001,322.5816010000001,-11.45,-21.429716300964355,-42.84292941331167,-27.644952361961284,5.5,57.24962400051331,-9.861271299241585,0.2272275843727476,9.863888888888887,91.32,0.16336856325688132,0.16336856325506233,8781.277429861868,8781.277429861868,121.47626000000001,24.885579999999997,9313.76,0.24437769195706535,1.0114281370368687,903.8511298963358
4724.0,2021-09-05 15:19:11.000001,322.467539,-11.48,-21.36294219970703,-42.696655274613136,-30.128674597484878,5.6,45.132623821408835,-9.297664630984467,-1.7954972838075347,9.469444444444443,79.07,1.7136284059943137,1.7136284059943137,8782.991058267862,8782.991058267862,121.47617,24.88557,9315.53,0.24824597585585526,0.8027717088499349,903.8525612314093
4725.0,2021-09-05 15:19:12.000001,322.453906,-11.47,-21.35294219970703,-42.68916978469285,-30.127010538010627,5.6,45.10039199925107,-8.924612879237758,-2.104755656957975,9.169444444444443,76.73000000000002,0.6550119556322898,0.6550119556322898,8783.646070223494,8783.646070223494,121.47608000000001,24.88555,9317.12,0.2484772875015657,0.8030030204956453,903.8540335691174
4726.0,2021-09-05 15:19:13.000001,322.349179,-11.47,-21.45592185974121,-42.85787492920985,-28.97618441389711,5.5,50.705385210153686,-8.908195736528812,-0.7057836140159238,8.936111111111114,85.47000000000003,2.4868235775811627,2.4868235775811627,8786.132893801076,8786.132893801076,121.47599,24.88554,9318.49,0.2441194785244085,0.8942026031620123,903.8554649005575
4727.0,2021-09-05 15:19:14.000001,322.3096480000001,-11.48,-21.459716300964356,-42.86534781837955,-27.655978144389824,5.5,57.34123795005862,-9.99222168891142,0.3943421352686124,10.0,92.26,0.6074156762515486,0.6074156762515486,8786.740309477327,8786.740309477327,121.4759,24.88554,9319.56,0.24393244956859705,1.0109828946484005,903.8568552254767
4728.0,2021-09-05 15:19:15.000001,322.248984,-11.51,-21.39294219970703,-43.05922490576973,-34.99549561258705,5.4,28.263513057674956,-8.5596613555111,-2.417300033979758,8.894444444444446,74.23000000000002,0.4463740319934004,0.4463740319934004,8787.18668350932,8787.18668350932,121.4758,24.88553,9320.83,0.2389042423677741,0.5016153202963172,903.8584410333176
