duration,time,P,T,T_new,Td,Td_new,RH,RH_new,U,V,WS,WD,dZ,dZ_new,geoALT,geoALT_new,LON,LAT,GPS_Z,q,q_new,rad
0.0,2021-09-05 14:00:27.000001,1000.824843,33.35,29.91144905090332,25.025794980871968,23.83332413865697,61.8,69.94745773438837,-3.316931175879377,-1.9546016408668683,3.85,59.49000000000001,-3.666763087754191,-3.666763087753196,112.68,112.68,121.76488,24.81731,112.68,19.096516103489545,17.787982673390058,1101.6900568501242
4.462096749153859,2021-09-05 14:00:31.462098,1000.0,33.086895162542305,29.560855343651703,24.991778465930157,23.93126664476416,62.59241934983077,71.80836782025038,-2.021664227931031,-1.3981022100306983,2.4601635729638676,56.2398708355324,1.859155937427248,1.8591559374273987,120.06688746135191,120.06688746135202,121.76478075806502,24.81724,121.50191930325694,19.073831274426315,17.911933668264375,1101.6915710157646
9.046664533333388,2021-09-05 14:00:36.046666,999.0,32.82813341866666,29.49354810589912,24.991656483886892,23.60705367700038,63.50933290666668,70.68266051774,-1.8907623155979056,-0.960579875003251,2.1218828088890427,62.70998720000033,2.3996992649716535,2.399699264972602,129.01679690312983,129.0167969031308,121.76467813341867,24.817199533354668,131.31999360000017,19.093114944616758,17.580950617199775,1101.6929556113605
13.035216583034059,2021-09-05 14:00:40.035218,998.0,32.6382391708483,29.280789314423927,24.9693791441767,24.232081998500348,64.1070433166068,74.29503762525196,-3.106587312534473,-1.045571716703201,3.2798299818135526,71.35641795842967,2.613107840057501,2.613107840059385,137.966195947752,137.966195947753,121.76456929566835,24.81716929566834,140.17508477419196,19.087149194035387,18.273439808504616,1101.6943520630366
16.57066090837772,2021-09-05 14:00:43.570662,997.0,32.47717356366489,29.178945915205656,24.975092227981452,24.326996561527153,64.71413218167554,75.20190547922199,-2.2575880955109313,-0.24151099656394326,2.327483706428838,81.26501808986335,2.550269862854956,2.550269862855237,146.91667581216245,146.91667581216262,121.76449858678184,24.81713,149.19241261644166,19.11306307128854,18.410339114618708,1101.6953708389428
18.118601100025096,2021-09-05 14:00:45.118602,996.0,32.31593005500125,29.102632927949823,24.970523996709918,24.53350748070921,65.2881398899975,76.43698344460891,-3.0213507755922286,0.31721049888455566,3.039566109406384,95.60167776081204,4.557941606951705,4.557941606950828,155.86667231262376,155.86667231262376,121.764413558033,24.81713,158.76287385290541,19.127316254797663,18.646291940344103,1101.6963277165507
22.806541646289183,2021-09-05 14:00:49.806543,995.0,32.17580375061133,28.87715187234329,24.912679694683824,23.919476140475577,65.58065416462891,74.63573812319237,-4.611055997481157,-0.9617447751397206,4.710901525841492,78.94699259658924,3.1355590189342144,3.1355590189344067,164.81984805642156,164.81984805642256,121.76430580375062,24.81711193458354,166.67379327790658,19.08084797521624,17.98937909143767,1101.6976428758635
25.41366937400755,2021-09-05 14:00:52.413670,994.0,32.045863306259925,28.78738869924469,24.83489835905895,23.82193348480681,65.75863306259924,74.58619549388052,-4.04091908891526,-1.253552398487928,4.242096445786332,72.95517725833658,3.6244315104943507,3.6244315104937677,173.7759098993932,173.7759098993932,121.76418345322504,24.81708172661252,175.54643999008786,19.011845798000156,17.902255386813934,1101.6991912130848
27.66103327417514,2021-09-05 14:00:54.661034,993.0,31.926948336291243,28.65531808823816,24.740836699070538,23.741593779861677,65.83220665483503,74.79729591165122,-5.347268588861468,-1.3710251906264739,5.543859701276774,75.09117864245795,4.087938644738128,4.0879386447374895,182.73570123030254,182.73570123030188,121.76406694833629,24.817056779334514,184.35141943654128,18.924629217242448,17.83445371025613,1101.7006439020295
29.786944240630106,2021-09-05 14:00:56.786945,992.0,31.846391672781095,28.597605258330724,24.707049083186607,24.40018394262709,66.0,78.07543239260336,-4.324710770006691,0.488265381103457,4.364691275425449,95.25732964064085,-1.980876004413548,-1.9808760044125593,191.70760650957678,191.70760650957678,121.76395852223037,24.817042130557592,193.47451302267794,18.90567369233979,18.572770414462177,1101.7019472175537
32.18350232558132,2021-09-05 14:00:59.183503,991.0,31.736329953488372,28.458547751721404,24.733512771121827,23.717421587001603,66.51835023255813,75.54687781354869,-4.240961397043555,-0.8234214300396964,4.320978501291967,79.04252344186067,6.715745708836312,6.715745708835683,200.67525767496602,200.67525767496522,121.76387265990698,24.817028164976744,201.33629869767415,18.95493529188458,17.845344880698363,1101.702992732387
33.47414190185429,2021-09-05 14:01:00.474143,990.0,31.659482838037086,28.3837044913114,24.707446276861333,23.67889205592499,66.70517161962914,75.70044502923417,-4.0623065441129125,-0.8073035424064519,4.15778030588853,78.41220111519756,2.1898002416659823,2.1898002416659823,209.65613176873623,209.65613176873623,121.76378896567607,24.817,211.01532711772987,18.944738128735835,17.82233470841464,1101.70409444422
36.8658635894929,2021-09-05 14:01:03.865865,989.0,31.566706820525354,28.269942805833082,24.73629571408035,23.820594112344533,67.17317271789858,76.85737440779279,-5.292721135469775,-1.8096690082628688,5.593556816982083,71.10439362042757,4.145904305745731,4.1459043057458675,218.63583055052013,218.6358305505211,121.76369536545641,24.81697268272821,220.56491618365274,18.996812524343127,17.994167050225215,1101.7053028179996
38.997485057471344,2021-09-05 14:01:05.997486,988.0,31.490050298850573,28.232032560533497,24.769363486304293,23.742980487258095,67.59974850574713,76.66665485486998,-4.8673302021992155,-0.3327580920346001,4.8788972541508375,86.07690335632286,3.9176159146578766,3.917615914658864,227.62535607987024,227.62535607987024,121.7636101005977,24.81696,229.16926119540264,19.053820824878926,17.92816872655752,1101.7063343212078
41.455946970582815,2021-09-05 14:01:08.455948,987.0,31.407202651470858,28.037239126081708,24.800563067869433,23.689731132350108,68.04559469705828,77.2933181401533,-3.447411281103002,-0.8960951264519991,3.5640606039345766,74.70574961737643,3.581829386883497,3.5818293868840385,236.6169913384992,236.6169913384992,121.76350632159088,24.81693088106059,238.84202576115456,19.10890176933614,17.89013107744578,1101.707667461496
