duration,time,P,T,Td,RH,U,V,WS,WD,dZ,geoALT,LON,LAT,GPS_Z,q,rad
1397.0,2021-09-05 14:23:44.000001,720.323125,20.26,11.651021780169621,57.7,-2.6681637916095746,4.556881494668505,5.280555555555557,149.64999999999995,1.0548132867506865,2935.772536565562,121.70514,24.89801,2962.78,11.515350867921587,1101.902197347647
1398.0,2021-09-05 14:23:45.000001,720.1495309999998,20.26,11.651021780169621,57.7,-2.776883541303466,4.34710484987603,5.158333333333333,147.43,2.068938066447572,2937.8414746320095,121.70511,24.89805,2964.71,11.518126674518019,1101.9023058290416
1399.0,2021-09-05 14:23:46.000001,719.9626559999998,20.23,11.596692241316585,57.6,-1.3506020956203506,3.435735257129642,3.6916666666666655,158.53999999999996,1.938692686844206,2939.7801673188537,121.7051,24.89809,2966.71,11.48007314860051,1101.902189758091
1400.0,2021-09-05 14:23:47.000001,719.818437,20.21,11.604237682874404,57.7,-1.9905077759009444,4.361717130321736,4.794444444444445,155.47000000000003,1.526645622212527,2941.3068129410663,121.70508999999998,24.89812,2968.52,11.488249190902264,1101.902130773365
1401.0,2021-09-05 14:23:48.000001,719.65625,20.2,11.568627431797005,57.6,-2.1511309866654744,5.004484530546501,5.447222222222222,156.74,1.8375093631398158,2943.144322304206,121.70507,24.89817,2970.72,11.463910428740004,1101.9020698897998
1402.0,2021-09-05 14:23:49.000001,719.474375,20.19,11.559272448680657,57.6,-1.7387438060179627,3.3601162313445765,3.783333333333333,152.64,2.0726492992698695,2945.216971603476,121.70504,24.8982,2972.83,11.459797373517807,1101.902235454875
1403.0,2021-09-05 14:23:50.000001,719.3247650000003,20.19,11.585523881285381,57.7,-1.2619709361711084,3.258614940671582,3.4944444444444445,158.8299999999999,1.7847386452885985,2947.0017102487645,121.70503,24.89823,2974.68,11.482080478756725,1101.9021764685888
1404.0,2021-09-05 14:23:51.000001,719.176875,20.17,11.593017509401863,57.8,-2.1531328251084014,4.604812353963893,5.083333333333333,154.94000000000003,1.571220031491066,2948.5729302802556,121.70502,24.89826,2976.59,11.490280297938458,1101.9021174819143
1405.0,2021-09-05 14:23:52.000001,718.9653900000003,20.14,11.564940714426594,57.8,-1.9504703266431354,4.697253637973206,5.08611111111111,157.45000000000005,2.233536882849421,2950.806467163105,121.705,24.89831,2978.54,11.472585070604605,1101.902056594987
1406.0,2021-09-05 14:23:53.000001,718.834375,20.11,11.589136059071762,58.0,-1.4353375810007298,2.7131706960856405,3.0694444444444446,152.12,1.2732677809535744,2952.0797349440586,121.70498,24.89834,2980.32,11.493263405140155,1101.9021098823544
1407.0,2021-09-05 14:23:54.000001,718.6671090000001,20.12,11.57238071973374,57.9,-2.1607556360893967,4.499763459585294,4.991666666666666,154.35000000000005,2.0935084888646998,2954.1732434329233,121.70496,24.89837,2981.86,11.48314263774528,1101.9021631691849
1408.0,2021-09-05 14:23:55.000001,718.49414,20.09,11.544297807491006,57.9,-1.939865745049369,4.478475568990889,4.880555555555556,156.5799999999999,1.7743719067443635,2955.9476153396677,121.70494,24.89841,2984.24,11.464838995062648,1101.9021593675368
1409.0,2021-09-05 14:23:56.000001,718.308437,20.09,11.465721335724606,57.6,-0.8781846566069766,1.93504953654941,2.125,155.58999999999992,2.2176240341959783,2958.1652393738636,121.70492,24.89843,2986.93,11.408384311167307,1101.9022697412354
1410.0,2021-09-05 14:23:57.000001,718.125312,20.07,11.341694810306796,57.2,-2.836900363868253,5.9960910130346825,6.633333333333333,154.68000000000006,1.993178340578197,2960.158417714442,121.7049,24.89847,2988.75,11.318184563133268,1101.9022659382756
1411.0,2021-09-05 14:23:58.000001,717.995,20.04,11.287227541546226,57.1,-1.3298353493167345,3.0323249716729066,3.311111111111111,156.31999999999994,1.265298877609439,2961.4237165920513,121.70488,24.89851,2990.28,11.279713163270428,1101.9022621345073
1412.0,2021-09-05 14:23:59.000001,717.8416400000001,20.07,11.288793206792056,57.0,-1.434093061430164,3.143921323552599,3.4555555555555557,155.48000000000005,2.1239893703736925,2963.547705962425,121.70487,24.89854,2992.29,11.283067499322035,1101.9022031438785
1413.0,2021-09-05 14:24:00.000001,717.686015,20.05,11.243597593456759,56.9,-3.086966535717388,4.66566675292356,5.594444444444443,146.51,1.6653835431816333,2965.2130895056066,121.70485,24.89858,2994.72,11.251930436615892,1101.9021993387455
1414.0,2021-09-05 14:24:01.000001,717.505468,20.05,11.190457642054616,56.7,-1.8362881265877744,3.9832168651938984,4.386111111111111,155.25,2.1581781005706944,2967.3712676061773,121.70483,24.89861,2997.08,11.215201981757446,1101.9022526215506
1415.0,2021-09-05 14:24:02.000001,717.3795309999998,20.04,11.154489794619021,56.6,-1.2740168853442195,2.614437559712527,2.9083333333333337,154.01999999999995,1.408301490507256,2968.7795690966846,121.70481,24.89864,2999.17,11.190534177761648,1101.9023059038195
1416.0,2021-09-05 14:24:03.000001,717.1891400000003,20.03,11.118484340653469,56.5,-1.8045695903614438,4.534683133848157,4.880555555555556,158.29999999999995,2.1792669855753957,2970.95883608226,121.7048,24.89868,3001.19,11.166889135019476,1101.902189822377
1417.0,2021-09-05 14:24:04.000001,717.03,19.99,11.107809951275188,56.6,-2.5676508295203506,4.32269806953707,5.027777777777779,149.29000000000005,1.5132193796976026,2972.4720554619576,121.70477,24.89872,3003.24,11.161762039754953,1101.9022982885056
1418.0,2021-09-05 14:24:05.000001,716.856718,20.02,11.189028739555113,56.8,-1.5987907351813744,3.01322869982414,3.411111111111111,152.04999999999995,2.365679849795015,2974.8377353117526,121.70475,24.89875,3005.22,11.224513149626018,1101.9023515689257
1419.0,2021-09-05 14:24:06.000001,716.721406,20.01,11.285609188445816,57.2,-1.1809338602208617,4.460197966099285,4.613888888888889,165.1700000000001,1.521430603724184,2976.3591659154768,121.70474,24.89878,3007.34,11.298772067843267,1101.9022925748989
1420.0,2021-09-05 14:24:07.000001,716.5764839999998,19.98,11.310270030346866,57.4,-2.196677200098377,4.966441675942973,5.4305555555555545,156.14,1.4411578634685611,2977.8003237789453,121.70472,24.89882,3009.32,11.319754251102173,1101.9022887648168
1421.0,2021-09-05 14:24:08.000001,716.381875,19.94,11.299146955070237,57.5,-1.7646224694404264,3.3497380324474615,3.786111111111112,152.22000000000003,1.9380508762260433,2979.7383746551714,121.7047,24.89886,3011.13,11.314796405710702,1101.9022849539267
1422.0,2021-09-05 14:24:09.000001,716.2465619999997,19.96,11.317854202439795,57.5,-1.288445554764876,3.3882935310280646,3.625,159.18000000000006,1.8155109922740849,2981.5538856474454,121.70468,24.89889,3013.12,11.33080860822776,1101.9023382320515
1423.0,2021-09-05 14:24:10.000001,716.036562,19.97,11.32720779106467,57.5,-1.8813648697932803,5.301046238876597,5.625,160.46000000000004,2.6125340647936355,2984.166419712239,121.70467,24.89893,3015.0,11.341076731289677,1101.9022221461435
1424.0,2021-09-05 14:24:11.000001,715.946093,19.98,11.33656135631639,57.5,-2.019328977592562,3.641466896632087,4.163888888888889,150.99,1.1815533207809494,2985.34797303302,121.70465,24.89896,3016.69,11.34945949249586,1101.9022754231655
1425.0,2021-09-05 14:24:12.000001,715.777031,19.95,11.308500590441678,57.5,-1.4749631257444382,2.9830502369162013,3.3277777777777784,153.69000000000003,1.7310968622000473,2987.07906989522,121.70463,24.89899,3018.62,11.331297573942177,1101.9023286996508
1426.0,2021-09-05 14:24:13.000001,715.6075,19.97,11.30091839845255,57.4,-1.4575062203532154,4.86120361820318,5.075,163.30999999999997,2.2274708643149097,2989.306540759535,121.70462,24.89903,3020.57,11.328141145717797,1101.90221261197
1427.0,2021-09-05 14:24:14.000001,715.428437,19.95,11.282215064345618,57.4,-2.241688986943464,4.4941680581837495,5.022222222222221,153.49,1.9496460691498214,2991.256186828685,121.7046,24.89907,3022.48,11.317102565788295,1101.9022087968863
1428.0,2021-09-05 14:24:15.000001,715.262656,19.95,11.282215064345618,57.4,-1.8791259490691052,3.4237771342577186,3.905555555555555,151.24,1.9872274933063636,2993.243414321991,121.70457,24.8991,3023.98,11.319725603024647,1101.9023743447297
1429.0,2021-09-05 14:24:16.000001,715.14,19.93,11.289793296325392,57.5,-1.2173174471793267,3.2785212374480275,3.4972222222222222,159.63,1.2739230741058236,2994.517337396097,121.70456,24.89913,3025.88,11.327502723360903,1101.9023153458031
1430.0,2021-09-05 14:24:17.000001,714.974062,19.91,11.297323459251153,57.6,-1.9826999447116103,5.480136381186244,5.8277777777777775,160.11,1.7929817215508592,2996.310319117648,121.70455,24.89917,3027.72,11.33593553602983,1101.9021992556407
1431.0,2021-09-05 14:24:18.000001,714.824062,19.92,11.332878461496719,57.7,-1.9402145623639209,4.0386811632525195,4.480555555555554,154.33999999999992,1.8973957088237512,2998.2077148264716,121.70452,24.89921,3029.66,11.364960874319548,1101.9023077105874
1432.0,2021-09-05 14:24:19.000001,714.6725,19.89,11.357073077622756,57.9,-1.328163570688738,2.807215139268331,3.105555555555555,154.68000000000006,1.5225534081087062,2999.7302682345803,121.70451,24.89924,3031.62,11.38582123340255,1101.9022487101595
1433.0,2021-09-05 14:24:20.000001,714.448906,19.89,11.409181595285458,58.1,-1.2629520931222202,4.478090336277387,4.652777777777779,164.25,2.6826302361860144,3002.4128984707663,121.7045,24.89928,3033.59,11.428726111227624,1101.9021326180812
1434.0,2021-09-05 14:24:21.000001,714.309218,19.89,11.461132286875134,58.3,-1.793308449229185,4.889865122581023,5.208333333333333,159.86,1.6763711517278352,3004.089269622494,121.70448,24.89932,3035.69,11.470310339536365,1101.902128797995
1435.0,2021-09-05 14:24:22.000001,714.145,19.88,11.47767772017082,58.4,-1.883796912374749,3.2392875104941536,3.7472222222222222,149.82,1.872433949778042,3005.961703572272,121.70446,24.89935,3037.74,11.485585440253677,1101.9021820686683
1436.0,2021-09-05 14:24:23.000001,713.9689840000003,19.89,11.512926173699645,58.5,-1.315128542422223,3.6509106174568955,3.880555555555556,160.19000000000003,2.2120265625753746,3008.1737301348476,121.70444,24.89938,3039.62,11.515144403755864,1101.9022353388043
1437.0,2021-09-05 14:24:24.000001,713.838437,19.84,11.491890126775985,58.6,-1.0687341173270368,4.394121210620127,4.522222222222221,166.3299999999999,1.0734031778501958,3009.2471333126978,121.70443,24.899420000000006,3041.63,11.501632334244034,1101.9021192442444
1438.0,2021-09-05 14:24:25.000001,713.6696870000002,19.83,11.48251515783632,58.6,-2.023504281445535,4.523600478288189,4.955555555555557,155.89999999999995,1.9276350971717875,3011.1747684098696,121.70442,24.89946,3043.58,11.497300692221904,1101.9020031490434
1439.0,2021-09-05 14:24:26.000001,713.5299210000003,19.83,11.456688116047319,58.5,-1.7682397084826684,3.161300707067522,3.6222222222222213,150.77999999999997,1.6787950479852043,3012.8535634578548,121.70439,24.89949,3045.38,11.479928969395303,1101.9021686897074
1440.0,2021-09-05 14:24:27.000001,713.34875,19.83,11.456688116047319,58.5,-1.2013277031873209,2.989904312672462,3.2222222222222214,158.11,2.1766194083320443,3015.030182866187,121.70438,24.899520000000006,3047.21,11.482844556212155,1101.902109685442
1441.0,2021-09-05 14:24:28.000001,713.1757809999998,19.8,11.454390115115205,58.6,-1.4761041571335658,4.759698270731467,4.983333333333333,162.76999999999995,1.7811929794979733,3016.811375845685,121.70437,24.89955,3049.11,11.484117745066024,1101.9020506807885
1442.0,2021-09-05 14:24:29.000001,713.005468,19.83,11.508303392859915,58.7,-1.939704727077785,4.014259792647108,4.458333333333333,154.21000000000004,2.344572227608751,3019.1559480732935,121.70435,24.89959,3051.1,11.527649549677141,1101.9020468552967
1443.0,2021-09-05 14:24:30.000001,712.835,19.81,11.541002552626543,58.9,-1.6494526530338016,3.0775058174617422,3.4916666666666667,151.81,1.8509752599097737,3021.0069233332033,121.70433,24.89962,3053.13,11.555512466237682,1101.9021001215879
1444.0,2021-09-05 14:24:31.000001,712.654218,19.83,11.585436502268738,59.0,-1.0781560981073182,3.2391691486850474,3.4138888888888888,161.58999999999992,2.372610649631497,3023.379533982835,121.70432,24.89965,3055.32,11.592275020171813,1101.902041115543
1445.0,2021-09-05 14:24:32.000001,712.4673429999997,19.84,11.620455193935149,59.1,-2.2317418797295003,5.314296125143781,5.7638888888888875,157.22000000000003,2.3473411955496886,3025.7268751783845,121.7043,24.89969,3057.38,11.622092080279772,1101.9020372880302
1446.0,2021-09-05 14:24:33.000001,712.3107809999998,19.83,11.662224806978205,59.3,-1.7588608762012647,3.340214576665475,3.775,152.23000000000005,1.784310977413952,3027.5111861557984,121.70428,24.89972,3059.3,11.656836367011861,1101.9020905526822
1447.0,2021-09-05 14:24:34.000001,712.1,19.84,11.697134948948397,59.4,-1.4464641755590566,2.83884578678905,3.186111111111112,153.0,2.636322177283091,3030.1475083330815,121.70426,24.89975,3061.56,11.687113262471527,1101.9021438167968
1448.0,2021-09-05 14:24:35.000001,711.954609,19.86,11.741402929928766,59.5,-1.3825415418543658,4.593682611416429,4.797222222222222,163.25,1.9495469202502136,3032.0970552533317,121.70425,24.89979,3063.66,11.723544542968073,1101.9020277157124
1449.0,2021-09-05 14:24:36.000001,711.787578,19.84,11.748065444037733,59.6,-2.250450498126545,4.371393789924798,4.916666666666666,152.76,1.8119576752928879,3033.9090129286246,121.70423,24.89983,3065.48,11.731610860805318,1101.9020238853707
1450.0,2021-09-05 14:24:37.000001,711.603828,19.87,11.77624685930521,59.6,-1.9106493872709314,3.0707811215876304,3.616666666666666,148.11,2.512426811456862,3036.4214397400815,121.7042,24.89986,3067.46,11.756240906491525,1101.9021894189896
1451.0,2021-09-05 14:24:38.000001,711.4114059999997,19.87,11.801661285802343,59.7,-1.41351402441113,3.195797252345914,3.4944444444444445,156.14,2.318383763305519,3038.739823503387,121.70419,24.89988,3069.52,11.77915129701258,1101.9021875031385
1452.0,2021-09-05 14:24:39.000001,710.9373429999997,19.83,11.713227077612073,59.5,-1.5881743406691655,2.765269355653998,3.188888888888889,150.13,5.314178438698491,3044.0540019420855,121.70414,24.89999,3075.42,11.718746595738628,1101.9021208268775
1452.0,2021-09-05 14:24:39.000001,711.295625,19.84,11.773474249145972,59.7,-1.9550651744087792,4.653189478659536,5.047222222222223,157.21000000000004,-4.218615485045575,3039.83538645704,121.70418,24.89992,3071.51,11.759422313153808,1101.9020713997156
1453.0,2021-09-05 14:24:40.000001,711.1432030000003,19.86,11.766853076215293,59.6,-2.230388091886623,4.007216500643201,4.586111111111111,150.89999999999995,2.036940521136785,3041.8723269781767,121.70416000000002,24.89996,3073.4,11.75664688649691,1101.902067566697
1455.0,2021-09-05 14:24:42.000001,710.761406,19.87,11.699777524006482,59.3,-1.1647280326959397,3.919492435957908,4.088888888888889,163.45000000000005,4.703618077131978,3046.5759450553087,121.70412,24.90002,3077.49,11.710929012815468,1101.9021740865205
1456.0,2021-09-05 14:24:43.000001,710.606406,19.86,11.639224010613237,59.1,-2.1057544891511975,4.806156372903643,5.247222222222223,156.33999999999992,1.7694818385157305,3048.3454268938244,121.70411,24.90006,3079.54,11.666823845521337,1101.9020579806158
1457.0,2021-09-05 14:24:44.000001,710.440468,19.84,11.594819054799007,59.0,-1.9181215913121747,3.3861303881254328,3.8916666666666666,150.47000000000003,1.8014774961116018,3050.146904389936,121.70409,24.90009,3081.41,11.635528483599417,1101.9021112391563
1458.0,2021-09-05 14:24:45.000001,710.252968,19.83,11.534052945917455,58.8,-1.3646913705552348,2.6934480162458097,3.0194444444444435,153.13,2.16220616675173,3052.3091105566878,121.70407,24.90012,3083.7,11.592037920005122,1101.9021644971597
1459.0,2021-09-05 14:24:46.000001,710.074062,19.83,11.534052945917455,58.8,-1.6744829987069827,5.089974734529866,5.358333333333333,161.78999999999996,2.1593220305803698,3054.468432587268,121.70406,24.90016,3085.7,11.594958580323674,1101.9020483894824
1460.0,2021-09-05 14:24:47.000001,709.9576559999998,19.82,11.498926501459392,58.7,-2.2015386456947947,3.889622248173674,4.469444444444443,150.49,1.3048076908721669,3055.7732402781403,121.70404,24.90019,3087.62,11.570040817195933,1101.9021016463835
1461.0,2021-09-05 14:24:48.000001,709.766875,19.81,11.463765152006012,58.6,-1.7044293957659906,2.718147018214165,3.208333333333333,147.91000000000003,2.2030111941407995,3057.976251472281,121.70401,24.90022,3089.73,11.546352715335008,1101.9022671730856
1462.0,2021-09-05 14:24:49.000001,709.6075,19.81,11.437941915104613,58.5,-1.3372032714497237,4.2618069550292,4.466666666666666,162.5799999999999,1.9247505448988704,3059.90100201718,121.704,24.90025,3091.59,11.529237880928937,1101.9022081585745
1463.0,2021-09-05 14:24:50.000001,709.391718,19.79,11.393337269537184,58.4,-1.8552079274359392,4.2850805086639765,4.669444444444443,156.58999999999992,2.4052783975812417,3062.306280414761,121.70398,24.90029,3093.58,11.498918558777495,1101.9022043187392
1464.0,2021-09-05 14:24:51.000001,709.239062,19.77,11.348701110403837,58.3,-2.3565354629998683,3.639862659431703,4.336111111111111,147.07999999999996,1.6429396628045652,3063.9492200775658,121.70396,24.90033,3095.7,11.467623713421954,1101.902200478096
1465.0,2021-09-05 14:24:52.000001,709.04875,19.78,11.358070500768598,58.3,-1.3395508695747866,2.6064840939508853,2.9305555555555562,152.79999999999995,2.4006512420833133,3066.349871319649,121.70394,24.90035,3097.58,11.477739495452692,1101.902310827471
1466.0,2021-09-05 14:24:53.000001,708.835,19.79,11.341503292914204,58.2,-1.4875438087343538,3.987100011727302,4.255555555555556,159.53999999999996,2.684799534548347,3069.0346708541974,121.70393,24.90038,3099.71,11.468539006082798,1101.9022518111217
1467.0,2021-09-05 14:24:54.000001,708.604296,19.79,11.315527416161432,58.1,-2.5661586080063024,4.509922161167499,5.188888888888889,150.36,2.7897945525742216,3071.8244654067717,121.70391,24.90042,3101.99,11.45256106913078,1101.90224796861
1468.0,2021-09-05 14:24:55.000001,708.462812,19.78,11.306161871867623,58.1,-1.458902086371242,2.5319927761411596,2.9222222222222216,150.05,1.610274770358501,3073.43474017713,121.70389,24.90045,3104.08,11.447824907318372,1101.9023012210678
1468.0,2021-09-05 14:24:55.000001,708.114062,19.73,11.207286638207723,57.9,-1.8166798078988358,4.433930978264896,4.791666666666667,157.72000000000003,3.7136033570045583,3077.1483435341347,121.70386,24.90051,3108.25,11.379080635678593,1101.9022954548009
1469.0,2021-09-05 14:24:56.000001,708.2594530000001,19.74,11.242693736564677,58.0,-1.2303109815568103,2.7452512331488284,3.0083333333333333,155.86,-1.6579495058144857,3075.49039402832,121.70387,24.90047,3106.12,11.403387838054075,1101.902411568852
1471.0,2021-09-05 14:24:58.000001,707.924375,19.73,11.207286638207723,57.9,-1.7475907637232493,4.185956346510899,4.536111111111111,157.33999999999992,3.9535437621798337,3079.4439377905,121.70384,24.90055,3110.52,11.38212963885572,1101.9022916096126
1471.0,2021-09-05 14:24:58.000001,707.5334369999997,19.72,11.145722782780812,57.7,-1.586935661922517,2.9534308917052794,3.3527777777777783,151.75,4.631619158871672,3084.0755569493717,121.7038,24.9006,3115.13,11.342119142618396,1101.9024552060016
1472.0,2021-09-05 14:24:59.000001,707.782343,19.74,11.19056351807608,57.8,-2.1775943336927215,3.2688715467993377,3.9277777777777785,146.32999999999996,-2.810988579602963,3081.2645683697688,121.70382,24.90058,3112.77,11.371726230211273,1101.9023448598941
1474.0,2021-09-05 14:25:01.000001,707.3413280000003,19.7,11.100849725576683,57.6,-1.6025199984603713,3.9092908122234364,4.2250000000000005,157.71000000000004,4.934652035712588,3086.1992204054814,121.70378999999998,24.90063,3117.62,11.311646306117114,1101.902396186086
1475.0,2021-09-05 14:25:02.000001,707.193828,19.7,11.100849725576683,57.6,-2.7648100920507814,4.404069158731971,5.199999999999998,147.88,1.7867606921931838,3087.9859810976745,121.70376,24.90067,3119.97,11.31400558551704,1101.9025046075167
1476.0,2021-09-05 14:25:03.000001,706.616875,19.68,11.316089394143965,58.5,-1.8518695086235064,4.968906467576581,5.302777777777779,159.55999999999997,6.788903682505406,3094.77488478018,121.70371000000002,24.90076,3127.01,11.486062155667012,1101.902552081434
1476.0,2021-09-05 14:25:03.000001,706.986718,19.67,11.098932410439296,57.7,-1.5006675568823744,2.337529949848073,2.7777777777777777,147.3,-4.584472237763293,3090.1904125424167,121.70374,24.9007,3122.12,11.316113600042403,1101.9025578556502
1477.0,2021-09-05 14:25:04.000001,706.8021090000003,19.69,11.221870939168259,58.1,-1.6219619695331124,2.819539437743903,3.2527777777777778,150.08999999999997,2.4407575431500845,3092.6311700855667,121.70372,24.90072,3124.59,11.41153689527288,1101.9026682000856
1479.0,2021-09-05 14:25:06.000001,706.4859369999997,19.68,11.419051337592178,58.9,-2.0555563017924263,3.209245423989261,3.8111111111111113,147.36,3.7313487136589174,3096.3625187992257,121.70368,24.90079,3129.37,11.566742681206502,1101.9027175968297
1480.0,2021-09-05 14:25:07.000001,706.2694530000001,19.68,11.495869214549343,59.2,-1.6850791349327852,2.7660277553889583,3.238888888888889,148.64999999999995,2.625531824657628,3098.9880506238833,121.70366,24.90081,3131.66,11.629219948972821,1101.902827940011
1481.0,2021-09-05 14:25:08.000001,706.031718,19.68,11.546890789538661,59.4,-1.2312917295918333,3.627268468260418,3.8305555555555553,161.25,2.884192624098432,3101.8722432479817,121.70365,24.90084,3134.13,11.672436874169103,1101.9027689169673
1482.0,2021-09-05 14:25:09.000001,705.8789059999998,19.68,11.623140052858172,59.7,-2.845754473041581,4.328953377360555,5.1805555555555545,146.68,1.8544225848713722,3103.726665832853,121.70363,24.90088,3136.07,11.73392824196934,1101.9027650646644
1483.0,2021-09-05 14:25:10.000001,705.6610929999997,19.66,11.654985909843639,59.9,-2.2192847017680424,3.3478928482867314,4.016666666666667,146.45999999999995,2.4394584730430324,3106.166124305896,121.7036,24.90091,3138.28,11.76242347559672,1101.902930577552
1484.0,2021-09-05 14:25:11.000001,705.461796,19.62,11.642642073735598,60.0,-1.4517375347861272,2.845511103252818,3.1944444444444438,152.97000000000003,2.0104550133164594,3108.1765793192126,121.70359,24.90094,3140.64,11.756482873396022,1101.9028715530583
1485.0,2021-09-05 14:25:12.000001,705.2402340000001,19.64,11.7118534288908,60.2,-1.799116247895345,2.940496858685907,3.4472222222222215,148.54000000000005,2.895293193161251,3111.071872512374,121.70357,24.90097,3143.07,11.81387469211005,1101.9029247964497
1486.0,2021-09-05 14:25:13.000001,705.079218,19.6,11.67423135978294,60.2,-2.8007331085953218,3.0511140313327787,4.141666666666667,137.45,1.5460205160661644,3112.61789302844,121.70355,24.90099,3145.25,11.787586269385859,1101.9030351372035
1486.0,2021-09-05 14:25:13.000001,704.6598429999997,19.6,11.547970848887582,59.7,-1.118147564285859,3.655014191563554,3.8222222222222215,162.99,5.095697113301412,3117.7135901417414,121.70352,24.90105,3150.09,11.69663978878225,1101.9030293535277
1487.0,2021-09-05 14:25:14.000001,704.8453119999997,19.61,11.658457058987794,60.1,-2.207818814317573,2.8960787617494894,3.6416666666666666,142.68,-2.1513794449419947,3115.5622106967994,121.70352,24.901020000000006,3147.51,11.779141842915294,1101.9032006477112
1489.0,2021-09-05 14:25:16.000001,704.476718,19.57,11.494423796633367,59.6,-1.8062212328763052,3.4815789547848293,3.9222222222222216,152.5799999999999,4.069253037997896,3119.6314637347973,121.7035,24.90108,3152.3,11.658582461040552,1101.9030825949803
1490.0,2021-09-05 14:25:17.000001,704.31625,19.55,11.424813238482674,59.4,-2.6848665088138053,3.786365179732987,4.641666666666667,144.66000000000003,1.7453246263348774,3121.376788361132,121.70347,24.90111,3154.55,11.607837785692638,1101.903248103728
1491.0,2021-09-05 14:25:18.000001,704.05625,19.57,11.443594643623122,59.4,-1.7956782048452096,3.882643751452517,4.277777777777779,155.18000000000006,3.3675038927076457,3124.74429225384,121.70345,24.90114,3156.77,11.626398934981587,1101.9033013440167
1492.0,2021-09-05 14:25:19.000001,703.8695309999997,19.57,11.443594643623122,59.4,-1.5816465941361615,3.848797179674428,4.161111111111111,157.66000000000008,2.27145446609984,3127.0157467199397,121.70344,24.90118,3159.29,11.629483128126955,1101.9031852175133
1493.0,2021-09-05 14:25:20.000001,703.636406,19.52,11.371179209391864,59.3,-1.6291443028588415,2.2464447111964674,2.775,144.05,2.3214654727712514,3129.337212192711,121.70342,24.9012,3161.91,11.578133132664352,1101.9032955554221
1494.0,2021-09-05 14:25:21.000001,703.490312,19.5,11.377859338333174,59.4,-2.6001063116337955,4.704261065056031,5.375,151.07,1.571684106885641,3130.9088962995966,121.7034,24.90123,3164.21,11.585819257664706,1101.9033487941902
1495.0,2021-09-05 14:25:22.000001,703.2395309999997,19.47,11.349686732664313,59.4,-2.1367568247355435,3.699480096985987,4.272222222222221,149.99,2.7429220870099016,3133.6518183866065,121.70337,24.90127,3166.96,11.568601845318078,1101.903457200833
1496.0,2021-09-05 14:25:23.000001,702.995468,19.44,11.296067205532227,59.3,-1.144038191273963,2.2975975266970448,2.566666666666667,153.52999999999997,2.6615831701219577,3136.3134015567284,121.70336,24.90129,3169.87,11.531850105321867,1101.9034552701155
1497.0,2021-09-05 14:25:24.000001,702.8375,19.43,11.286678105163894,59.3,-2.659416556119431,5.148115189153302,5.794444444444443,152.68000000000006,1.8202958136848792,3138.1336973704133,121.70334,24.90133,3172.22,11.527352946634727,1101.9034514080747
1498.0,2021-09-05 14:25:25.000001,702.666562,19.42,11.251808178934505,59.2,-1.819210334910952,4.42688754377773,4.786111111111111,157.66000000000008,1.9785866181423444,3140.1122839885556,121.70332,24.90137,3174.36,11.503638509619986,1101.9034475452254
1499.0,2021-09-05 14:25:26.000001,702.500156,19.4,11.207518634074042,59.1,-1.4921505258406493,3.331063915362999,3.65,155.87,1.8201873503844581,3141.93247133894,121.70331000000002,24.90141,3176.63,11.472809306108642,1101.903331414543
1500.0,2021-09-05 14:25:27.000001,702.213671,19.4,11.18196556229286,59.0,-1.4576011075334818,3.9744823716338558,4.233333333333333,159.86,3.49105767643141,3145.4235290153715,121.70329,24.90144,3179.16,11.458069458606563,1101.9033846498232
1501.0,2021-09-05 14:25:28.000001,702.0451559999998,19.38,11.163198464444978,59.0,-2.692488002703384,5.7478464048345925,6.347222222222222,154.89999999999995,1.8466885160601123,3147.2702175314316,121.70327,24.90149,3181.62,11.446732227217598,1101.9033236850014
1502.0,2021-09-05 14:25:29.000001,701.8825,19.37,11.15381488193198,59.0,-1.3158685773679275,3.464048478645232,3.7055555555555553,159.20000000000005,1.879268970926205,3149.149486502358,121.70325,24.90153,3183.94,11.442345282717156,1101.9033198190184
1503.0,2021-09-05 14:25:30.000001,701.625156,19.37,11.15381488193198,59.0,-1.3983999361797572,3.9249953795646135,4.166666666666667,160.39,3.1383235495400186,3152.287810051898,121.70324,24.90156,3186.28,11.446542137518122,1101.9032607856627
1504.0,2021-09-05 14:25:31.000001,701.4574210000003,19.36,11.144431277026161,59.0,-2.3300039325497353,5.040280024332525,5.552777777777778,155.19000000000003,1.942175748700265,3154.229985800598,121.70322,24.9016,3188.64,11.442239220518465,1101.9032569183148
1505.0,2021-09-05 14:25:32.000001,701.2513280000003,19.35,11.13504764972746,59.0,-2.084609837318705,4.360678036414198,4.833333333333333,154.45000000000005,2.4105933634195935,3156.6405791640177,121.7032,24.90164,3190.9,11.43856374193836,1101.9032530501586
1506.0,2021-09-05 14:25:33.000001,701.078906,19.35,11.13504764972746,59.0,-2.1206212218396088,3.5672770614971143,4.15,149.26999999999995,2.104316878055215,3158.744896042073,121.70318,24.90168,3192.92,11.441376920341872,1101.903249181194
1507.0,2021-09-05 14:25:34.000001,700.903125,19.32,11.106896633473177,59.0,-2.0700433016884645,4.389119830857725,4.852777777777777,154.75,1.833207470303023,3160.578103512376,121.70315,24.90171,3195.05,11.423144100990518,1101.9034146783729
