duration,time,P,T,Td,RH,U,V,WS,WD,dZ,geoALT,LON,LAT,GPS_Z,q,rad
31.002,2019-07-14 13:25:28.475,983.828281,35.46,25.28254559144832,55.8,3.9068316344854925,1.6374687555683085,4.236111111111111,247.26,6.828064026918156,228.42738006345877,121.44351,24.99802,0.0,19.725363028326413,1285.63060567834
31.999000000000002,2019-07-14 13:25:29.472,983.564218,35.35,25.24053939595859,56.0,5.983154876594842,1.5384394672148454,6.177777777777778,255.58,2.3554855242014128,230.78286558766018,121.44352,24.99801,0.0,19.68133664693621,1285.6305649401402
32.999,2019-07-14 13:25:30.472,982.976093,35.26,25.24670298588426,56.3,5.353220180503847,-6.386507507510722,8.333333333333334,320.03,5.341053784599325,236.1239193722595,121.44355,24.99798,0.0,19.700291264772208,1285.6304427250584
34.0,2019-07-14 13:25:31.473,982.418828,35.16,25.213326119287657,56.5,9.856311470205778,-4.60864550598339,10.880555555555556,295.06,5.051247244374224,241.17516661663373,121.44364,24.99795,0.0,19.672302389039128,1285.6300175879344
34.998000000000005,2019-07-14 13:25:32.471,981.802109,35.07,25.218581994632782,56.8,11.935470498888547,-1.3704270154696758,12.013888888888891,276.55,5.603565348692172,246.7787319653259,121.44374,24.99794,0.0,19.690786070405267,1285.6295224644227
35.999,2019-07-14 13:25:33.472,981.278046,34.99,25.23262564036715,57.1,13.467206787002869,-0.5997661565340668,13.480555555555556,272.55,4.759458999064208,251.5381909643901,121.44383,24.99795,0.0,19.71775326531062,1285.629058329291
36.999,2019-07-14 13:25:34.472,980.763125,34.92,25.255480761777417,57.4,10.308696669219406,3.5838169123208568,10.913888888888886,250.83,4.68255194072529,256.2207429051154,121.44393,24.99798,0.0,19.754940613648323,1285.6285242076165
37.999,2019-07-14 13:25:35.472,980.15664,34.83,25.20086469609934,57.5,7.016786082008099,6.527249869364221,9.583333333333334,227.07,5.510191773835345,261.73093467895075,121.44399,24.99804,0.0,19.702993158525885,1285.6281627906772
38.999,2019-07-14 13:25:36.472,979.712031,34.75,25.184617172616278,57.7,5.39291192657261,5.734839463165493,7.872222222222222,223.24,4.029297786461484,265.76023246541223,121.44403,24.99811,1.36,19.692866702478153,1285.627892599426
40.001,2019-07-14 13:25:37.474,978.791328,34.63,25.15979117897336,58.0,3.579154712939833,3.7453714642259586,5.1805555555555545,223.7,8.37787036995769,274.1381028353699,121.44406,24.99814,12.62,19.68226850996033,1285.627711889015
40.998999999999995,2019-07-14 13:25:38.472,978.0122650000001,34.54,25.133605749494233,58.2,4.35590737696313,1.949403975985938,4.772222222222221,245.89,7.099152899578087,281.237255734948,121.44409,24.99817,29.04,19.66725506344918,1285.62753117803
42.0,2019-07-14 13:25:39.473,976.973203,34.41,25.09853388348539,58.5,5.529241081094047,2.1213696322245825,5.922222222222223,249.01,9.462601720858231,290.69985745580624,121.44414,24.9982,46.18,19.647097816312204,1285.6272494894895
43.0,2019-07-14 13:25:40.473,976.265703,34.3,25.08160873326612,58.8,6.982864486817443,3.06962495850947,7.627777777777778,246.27,6.426311420050467,297.1261688758567,121.44419,24.99824,69.09,19.64154275107728,1285.626958050967
44.003,2019-07-14 13:25:41.476,975.506093,34.21,25.082872275584858,59.1,6.827702830416972,5.030138824165821,8.480555555555558,233.62,6.923876272207167,304.0500451480639,121.44426,24.99829,75.34,19.658343815267305,1285.626555884359
44.998999999999995,2019-07-14 13:25:42.472,974.85414,34.1,25.036660878850174,59.3,4.657216528110515,2.8943528904987854,5.4833333333333325,238.14,5.9148351050182555,309.96488025308213,121.4443,24.99832,89.14,19.617430952757818,1285.626324681091
46.0,2019-07-14 13:25:43.473,974.486718,34.04,25.06517257771042,59.6,3.764302750308137,1.4714259235405087,4.041666666666667,248.65,3.33508152425793,313.29996177734006,121.44433,24.99835,113.48,19.65823034338909,1285.6261439661457
47.001000000000005,2019-07-14 13:25:44.474,973.897031,33.99,25.074567026749488,59.8,5.283240310554044,0.03135174712701301,5.283333333333333,269.66,5.394545389334951,318.694507166675,121.44438,24.99834,124.45,19.681172267951716,1285.6259012695934
48.0,2019-07-14 13:25:45.473,973.2125,33.94,25.08375750155487,60.0,8.57174032941118,1.8251071699864745,8.76388888888889,257.98,6.2715752202253725,324.9660823869004,121.44445,24.99835,134.41,19.7058301292691,1285.625538094757
49.001000000000005,2019-07-14 13:25:46.474,972.714843,33.87,25.073995657322552,60.2,10.073021067481895,3.2011564220236752,10.569444444444443,252.37,4.529189882431069,329.49527226933145,121.44452,24.99838,154.2,19.704486744252286,1285.6251554196797
50.001000000000005,2019-07-14 13:25:47.474,971.83375,33.81,25.017746511720684,60.2,11.559576702097724,4.347261950736295,12.35,249.39,8.081537291956408,337.57680956128786,121.44462,24.99842,166.81,19.65637907669283,1285.6246115234637
51.001999999999995,2019-07-14 13:25:48.475,971.110312,33.72,24.988984761195017,60.4,11.331933583196019,3.5685965833470474,11.880555555555556,252.52,6.598208452607992,344.17501801389585,121.44472,24.99845,185.19,19.637380273627617,1285.624077373244
52.0,2019-07-14 13:25:49.473,970.376718,33.66,24.98813959371717,60.6,11.100552444878167,2.761505826692203,11.438888888888886,256.03,6.723638122886655,350.8986561367825,121.44483,24.99848,198.89,19.651279682826374,1285.6234927289795
53.001000000000005,2019-07-14 13:25:50.474,969.443593,33.59,24.977700322312444,60.8,7.5847531031422255,1.1552117518164657,7.6722222222222225,261.34000000000003,8.562575106479358,359.46123124326186,121.4449,24.9985,213.51,19.65800910787075,1285.6231197941854
54.0,2019-07-14 13:25:51.473,968.588437,33.5,24.920760373401865,60.9,5.210363470094351,0.9553406623353248,5.297222222222223,259.61,7.82333161991437,367.28456286317623,121.44495,24.99851,228.78,19.6087336854354,1285.6228575896243
55.001000000000005,2019-07-14 13:25:52.474,967.987187,33.41,24.863744456754976,61.0,3.8943471544845543,2.918647749352856,4.866666666666666,233.15,5.472855388643893,372.7574182518201,121.44499,24.99854,242.12,19.55435594115839,1285.6226263759252
55.998999999999995,2019-07-14 13:25:53.472,967.2571869999999,33.36,24.87162519448352,61.2,5.337165329511498,4.6231976346374415,7.061111111111113,229.1,6.7107711313299205,379.46818938315005,121.44504,24.99858,251.38,19.57836854026403,1285.6223349202237
57.001999999999995,2019-07-14 13:25:54.475,966.648437,33.26,24.83231437198781,61.4,4.911879566113311,6.433775718207471,8.094444444444445,217.36,5.532636323897464,385.0008257070475,121.44509,24.99865,267.37,19.54488750255111,1285.622014212852
58.0,2019-07-14 13:25:55.473,966.018906,33.2,24.830382400325096,61.6,5.837104837653504,6.926875911406227,9.058333333333334,220.12,5.771131220153279,390.7719569272008,121.44515,24.99871,268.84,19.555434459758544,1285.621652761838
59.0,2019-07-14 13:25:56.473,965.6711710000001,33.12,24.809435030780648,61.8,4.355415048388544,6.224800820114471,7.597222222222222,214.98,3.1342554491234296,393.9062123763242,121.4452,24.99877,274.11,19.538118354780327,1285.6213418003135
60.001999999999995,2019-07-14 13:25:57.475,964.803593,33.05,24.797683102281415,62.0,2.6719117606765774,8.515662777679621,8.925,197.42,7.970816752467897,401.8770291287921,121.44522,24.99885,289.48,19.54205451334256,1285.6211628106232
61.0,2019-07-14 13:25:58.473,964.273203,32.97,24.776309472413907,62.2,3.4426192668456665,8.059411953755257,8.76388888888889,203.13,4.830061297673296,406.7070904264654,121.44523999999998,24.99892,300.89,19.527963917554708,1285.6209935696304
62.001000000000005,2019-07-14 13:25:59.474,963.453281,32.9,24.76414152521873,62.4,1.2325320085318354,7.341704021163224,7.4444444444444455,189.53,7.532681058329558,414.23977148479497,121.44527,24.99899,302.76,19.53047699013891,1285.620773834811
63.0,2019-07-14 13:26:00.473,962.993281,32.82,24.71558630738855,62.5,1.565111221985388,7.184272260444903,7.352777777777778,192.29,4.176943165817363,418.41671465061233,121.44527,24.99905,316.86,19.483321727466787,1285.6207153254338
64.0,2019-07-14 13:26:01.473,962.464531,32.74,24.693669760247282,62.7,0.5002950072829004,6.592154050774648,6.611111111111112,184.34,4.815970083369507,423.23268473398184,121.44529,24.99912,321.33,19.468628080316286,1285.6205460789379
65.001,2019-07-14 13:26:02.474,961.961406,32.65,24.608844130650727,62.7,1.2782884200049303,7.998498528804096,8.1,189.08,4.565076743392922,427.79776147737476,121.44529,24.99919,331.86,19.380425123904022,1285.6204778143547
66.002,2019-07-14 13:26:03.475,961.260468,32.56,24.577252914593977,62.9,1.5349871126741859,8.608665587993267,8.744444444444444,190.11,6.405082390522409,434.2028438678972,121.44531,24.99926,333.18,19.358091612041218,1285.620308564062
67.001,2019-07-14 13:26:04.474,960.873125,32.48,24.634189753943595,63.4,3.828123753617597,8.307655680738385,9.147222222222222,204.74,3.5004630235791865,437.70330689147636,121.44535,24.99934,338.92,19.432074360672644,1285.6200285750756
68.002,2019-07-14 13:26:05.475,959.852421,32.4,24.63762021016631,63.7,6.0590408022907045,8.822554999356493,10.702777777777778,214.48,9.396589923063232,447.0998968145396,121.4454,24.99942,345.75,19.456865206260307,1285.6196980911795
69.003,2019-07-14 13:26:06.476,959.170937,32.34,24.659535824461646,64.0,6.557914815961031,7.949731352394293,10.305555555555557,219.52,6.267668399889885,453.3675652144295,121.44546,24.9995,361.18,19.496320467905438,1285.61931711198
70.0,2019-07-14 13:26:07.473,958.541718,32.27,24.619494970508008,64.1,6.399429161610173,4.55120041666963,7.852777777777778,234.58,5.768717318211941,459.1362825326414,121.44551,24.99954,373.63,19.462601653818222,1285.6190256362722
71.0,2019-07-14 13:26:08.473,957.843281,32.2,24.605417168287318,64.3,7.8488324716725995,4.703012739895331,9.15,239.07,6.415413838728,465.5516963713694,121.44559,24.99959,380.54,19.46053630505292,1285.6185729276394
72.0,2019-07-14 13:26:09.473,957.1817179999999,32.15,24.610064500707306,64.5,5.013251943416166,3.2098081287576945,5.9527777777777775,237.37,6.101410339904987,471.6531067112744,121.44564,24.99962,390.6,19.479495369378192,1285.6182912025672
73.002,2019-07-14 13:26:10.475,956.3167960000001,32.1,24.562766631646344,64.5,5.004581122078715,2.9644188138055774,5.816666666666667,239.36,8.00247591698411,479.6555826282585,121.44568,24.99964,404.97,19.44213728922157,1285.6180697232858
74.0,2019-07-14 13:26:11.473,955.4703119999999,32.03,24.496548823811818,64.5,2.102395995324871,2.738905887678142,3.452777777777777,217.51,7.805480465722553,487.46106309398107,121.4457,24.99966,416.73,19.382557690258277,1285.6179492295414
74.999,2019-07-14 13:26:12.472,954.756718,31.99,24.484590739835525,64.6,2.0371674642012754,3.7457572237919887,4.263888888888888,208.54,6.611031347085145,494.0720944410662,121.44572,24.9997,430.17,19.38324910301387,1285.6178092275381
76.0,2019-07-14 13:26:13.473,953.766484,31.93,24.479455676407593,64.8,2.1600840361277918,5.052025010820145,5.4944444444444445,203.15,9.172475856867436,503.24457029793365,121.44573,24.99973,443.03,19.39753611912944,1285.6177294721422
77.002,2019-07-14 13:26:14.475,952.880937,31.84,24.420015023499513,64.9,3.9959510522442683,4.575805960491324,6.075,221.13,8.151610301454582,511.39618059938823,121.44575,24.99977,454.91,19.346786945478755,1285.617589468952
78.0,2019-07-14 13:26:15.473,952.373906,31.78,24.465816330794265,65.3,4.951183354181249,4.464328374763998,6.666666666666666,227.96,4.65533915563401,516.0515197550222,121.44581,24.99982,458.43,19.410372649340566,1285.6172377375065
79.002,2019-07-14 13:26:16.475,951.960468,31.75,24.462952007880343,65.4,8.560843188582632,5.646980047209729,10.255555555555556,236.59,3.8263055204130296,519.8778252754353,121.4459,24.99987,462.77,19.415540756115043,1285.6167345234537
80.0,2019-07-14 13:26:17.473,951.3174210000001,31.7,24.44108539932083,65.5,9.453213642037287,6.865641238498989,11.683333333333335,234.01,5.947805195937917,525.8256304713732,121.44599,24.99993,471.81,19.403361658098277,1285.6162215513225
81.001,2019-07-14 13:26:18.474,950.673046,31.64,24.409685727255408,65.6,8.634728555003903,5.771721302501179,10.386111111111113,236.24,5.946211901393099,531.7718423727663,121.44607,24.99998,482.87,19.380180648050715,1285.6157688247183
82.00399999999999,2019-07-14 13:26:19.477,950.167968,31.62,24.44155978731218,65.8,8.494993545064405,6.6012741785525915,10.758333333333333,232.15,4.70606240136658,536.4779047741329,121.44616,25.00004,486.19,19.42757313833034,1285.6152558458066
83.001,2019-07-14 13:26:20.474,949.520625,31.58,24.40362317843328,65.8,7.304121955134799,7.723892405016456,10.630555555555556,223.4,6.010682658528253,542.4885874326611,121.44624,25.00011,491.18,19.39680080501068,1285.6147836025089
84.00200000000001,2019-07-14 13:26:21.475,948.67039,31.53,24.4068696639947,66.0,3.847442019366411,7.036240409845626,8.019444444444442,208.67,7.902691843651041,550.3912792763122,121.44628,25.00016,497.89,19.418080830388956,1285.6145328461507
85.001,2019-07-14 13:26:22.474,947.9546869999999,31.5,24.40368404010756,66.1,2.0843775239391764,5.968740584483269,6.322222222222222,199.25,6.676304869923001,557.0675841462352,121.44632,25.00022,500.71,19.429107969361574,1285.6142723326418
85.999,2019-07-14 13:26:23.472,947.44375,31.47,24.37521479740869,66.1,1.6019218896485519,4.442209920243998,4.722222222222221,199.83,4.7537657189658376,561.821349865201,121.44634,25.00027,511.31,19.406540593313792,1285.614122563277
87.0,2019-07-14 13:26:24.473,947.115625,31.42,24.35299600286543,66.2,1.2211661130994023,3.002857988982409,3.2416666666666667,202.13,3.000749699519588,564.8220995647206,121.44635,25.00029,513.4,19.387566444051714,1285.6140525562607
88.001,2019-07-14 13:26:25.474,946.368125,31.36,24.371504883205937,66.5,1.790738055305851,2.5948535475684946,3.1527777777777777,214.61,6.930401541917377,571.752501106638,121.44635,25.0003,529.37,19.424559140849148,1285.6140428001484
89.001,2019-07-14 13:26:26.474,945.662187,31.31,24.324019058848126,66.5,1.1643741716438043,1.6872263595643602,2.05,214.61,6.559409597661556,578.3119107042995,121.44636,25.00031,540.75,19.383962973068144,1285.613982549071
90.00200000000001,2019-07-14 13:26:27.475,944.885468,31.27,24.361143835019256,66.8,0.9214017835230106,1.335149314343613,1.6222222222222222,214.61,7.247226337091547,585.5591370413911,121.44639,25.0003,537.5,19.44320286219129,1285.6138408202305
91.001,2019-07-14 13:26:28.474,944.109687,31.2,24.319584981320148,66.9,5.732372977371172,1.7339810182817832,5.988888888888887,253.17,7.187951048757782,592.7470880901488,121.44645,25.00031,538.79,19.41097244215252,1285.6135280932588
92.001,2019-07-14 13:26:29.474,943.346953,31.14,24.312358320723085,67.1,5.501493775653291,1.5536550499470152,5.716666666666666,254.23,7.085888018919491,599.8329761090683,121.44651,25.00033,541.58,19.418419453792804,1285.6132056089518
93.00200000000001,2019-07-14 13:26:30.475,942.75539,31.07,24.27064007337207,67.2,7.399665454221985,1.2396070136578752,7.502777777777778,260.49,5.454110866039969,605.2870869751083,121.44658,25.00034,547.87,19.382272540936135,1285.6128423839875
94.001,2019-07-14 13:26:31.474,942.182578,31.02,24.272653675283777,67.4,9.103799484493935,1.5741355873502492,9.238888888888887,260.19,5.315498638283088,610.6025856133914,121.44666,25.00036,553.4,19.396538957798207,1285.612418905319
95.0,2019-07-14 13:26:32.473,941.445468,30.94,24.245951189246462,67.6,8.447307998578522,1.040192252821723,8.511111111111111,262.98,6.8125978292151785,617.4151834426066,121.44675,25.00037,559.3,19.380904790440574,1285.6119546846087
96.0,2019-07-14 13:26:33.473,940.871718,30.88,24.23810551478434,67.8,8.767574429966627,0.6869437396287115,8.794444444444443,265.52,5.308366231475702,622.7235496740823,121.44683,25.00038,569.48,19.383778895532842,1285.6115409577478
97.0,2019-07-14 13:26:34.473,940.2060150000001,30.84,24.249139191534194,68.0,6.564542775597001,0.4970472061434233,6.583333333333332,265.67,6.217996974906555,628.9415466489888,121.44691,25.00039,574.3,19.41045997905988,1285.6111272288126
98.001,2019-07-14 13:26:35.474,939.554921,30.76,24.22190601176831,68.2,6.184159888652793,2.1583944198356937,6.549999999999999,250.76,6.004176361399118,634.945723010388,121.44698,25.0004,574.69,19.39246007987965,1285.6107639947606
98.999,2019-07-14 13:26:36.472,938.864921,30.7,24.21355390895433,68.4,7.4104271364379715,4.668401485875169,8.758333333333333,237.79,6.4131491841121715,641.3588721945001,121.44705,25.00045,577.2,19.397179308406518,1285.6103617337058
100.00299999999999,2019-07-14 13:26:37.476,938.198593,30.62,24.185964130386065,68.6,6.5278707372882785,5.487248624257506,8.527777777777779,229.95,6.1510976043504115,647.5099697988505,121.4471,25.00049,591.51,19.379111814962535,1285.6100702215908
101.001,2019-07-14 13:26:38.474,937.836718,30.57,24.162564360273866,68.7,5.690656145910591,4.410944641344983,7.2,232.22,3.3278874665026024,650.8378572653531,121.44717,25.00054,596.05,19.35955372561997,1285.6096679565228
102.001,2019-07-14 13:26:39.474,937.235468,30.52,24.18749840299547,69.0,6.360514839150307,6.0169430832748025,8.755555555555555,226.59,5.59684596905538,656.4347032344085,121.44722,25.0006,604.41,19.401133812766947,1285.6093569275909
103.00299999999999,2019-07-14 13:26:40.476,936.568125,30.46,24.17848296394222,69.2,10.234612232185988,5.371013116836844,11.558333333333335,242.31,6.204926667406767,662.6396299018153,121.44732,25.00065,608.47,19.404658184131044,1285.6088031644624
104.00200000000001,2019-07-14 13:26:41.475,936.346484,30.41,24.178853228010258,69.4,8.953185198130631,4.4229955834740995,9.986111111111112,243.71,1.9993343603558742,664.6389642621712,121.44741,25.00069,613.43,19.409849261404474,1285.6083096529715
