duration,time,P,T,T_new,Td,Td_new,RH,RH_new,U,V,WS,WD,dZ,dZ_new,geoALT,geoALT_new,LON,LAT,GPS_Z,q,q_new,rad
0.0,2019-07-14 13:24:57.473000,1004.61875,37.29,34.35800217848343,26.107386216930127,25.809228072638426,53.0,61.20022360183209,-0.29123805993583923,-0.18905994829616016,0.3472222222222222,57.00999999999999,0.0,0.0,39.62,39.62,121.44207,24.99771,39.62,20.288216384333392,19.930595835211253,1285.638177597332
2.6622573647377745,2019-07-14 13:25:00.135257,1004.0,37.31262388368643,34.37457309289045,26.040619398948436,25.74487994184572,52.72623883686429,60.91115130280201,-1.0194886813243258,1.0419193900065862,1.5215180590005923,72.05912130876303,5.532568782986321,5.532568782986324,45.221995905842654,45.221995905842654,121.44209028431986,24.99774872461065,42.057579026645044,20.2208193685071,19.867011691139016,1285.638037448613
5.537376908425218,2019-07-14 13:25:03.010377,1003.0,37.29984273434797,34.35521557766656,25.987792951389558,25.692469629151148,52.59842734347965,60.787681724865024,-2.6487682957851284,2.93643792280236,3.994315424067279,98.1358612465639,14.466880818654946,14.466880818654946,54.27660951860736,54.27660951860736,121.44212543248054,24.997815825644675,45.46695061268027,20.177823002814396,19.825149820626628,1285.637794602428
8.412496452112661,2019-07-14 13:25:05.885496,1002.0,37.2870615850095,34.33585806244268,25.93496650383068,25.640059316456576,52.470615850095015,60.66421214692804,-4.27804791024593,4.830956455598134,6.4671127891339655,124.21260118436479,23.401192854323572,23.40119285432357,63.331223131372056,63.331223131372056,121.44216058064121,24.997882926678702,48.8763221987155,20.13482663712169,19.783287950114243,1285.6375517562428
11.304309516380574,2019-07-14 13:25:08.777310,1001.0,37.24478452418097,34.28836648647965,25.883157466752966,25.588108129739567,52.43043095163806,60.637505353844745,-2.8495082945471424,-7.919150178390197,8.416212750910617,19.789999999999964,3.494297587382543,3.4942975873824587,72.38972900130148,72.38972900130109,121.44212304309517,24.997802172380656,31.47330743213785,20.093052814286086,19.74204023729627,1285.6378199762466
12.521879093965302,2019-07-14 13:25:09.994879,1000.0,37.18912483624139,34.22849751646866,25.854306626474806,25.55777524580799,52.5,60.73058362240098,2.5983380849472817,2.997832260786322,7.234334850151713,121.50423541383722,7.488560465749121,7.488560465749032,81.45875356065032,81.45875356065028,121.4421560939547,24.997892625491275,37.00798726957331,20.078694401310766,19.726248414948486,1285.637564951864
13.668540431374444,2019-07-14 13:25:11.141540,999.0,37.12988757411753,34.165142912810744,25.82122888591281,25.523351943678982,52.56685404313745,60.82097734450158,4.826439205914852,9.31373610127662,10.532989809803576,207.35611146782233,7.945513466149337,7.945513466149339,90.53269831185702,90.53269831185668,121.44220005621294,24.998010168638825,51.397142979229656,20.059323000486557,19.705690844003527,1285.6372284324766
14.989286624471378,2019-07-14 13:25:12.462287,998.0,37.03101503996237,34.0636936812868,25.77244477555286,25.47328289720744,52.69873120004705,60.984354973462246,4.328578993328341,5.579804358613761,7.06599582059922,217.88792720675073,6.499045936757087,6.4990459367581135,99.60427821874025,99.60427821874124,121.44225936560002,24.997951141919955,53.543806399858866,20.021262424445187,19.66689585354624,1285.6369865687445
16.158255071819916,2019-07-14 13:25:13.631255,997.0,36.9389552791352,33.9687722657529,25.72503878362521,25.424631806907836,52.815778172664,61.13128592258132,2.257905617123086,2.882721008381962,3.661723390427341,218.07,7.774149552994375,7.774149552993513,108.68135186592701,108.681351865927,121.44233104472086,24.99784211091367,6.889345476084822,19.984929001783073,19.629837729083697,1285.636731001419
17.20505878781462,2019-07-14 13:25:14.678059,996.0,36.86377037848879,33.89015328925454,25.689075473072787,25.387160965275477,52.920287026889014,61.2636482563434,0.9627634061838167,-0.5306249360619049,2.3924371996243865,244.0029064722319,8.725813630211466,8.725813630211263,117.76668779824377,117.76668779824357,121.44241231572958,24.9977452250274,0.0,19.962242173846374,19.605874005070106,1285.6364151631578
17.98034430460932,2019-07-14 13:25:15.453344,995.0,36.80149844942897,33.823914873561264,25.65645305864646,25.35309109261371,52.99812693821379,61.36631817277266,1.6336709482982834,-6.426320687749544,6.669307882968614,343.5056651186835,11.611638959283681,11.6116389592827,126.85923055895817,126.8592305589572,121.44249793963203,24.997535057266823,0.0,19.943562471795662,19.585898650131234,1285.636187765749
19.06976878902405,2019-07-14 13:25:16.542769,994.0,36.68512106370461,33.70587310577614,25.613201952355343,25.307942749083637,53.2,61.60697620332243,23.410636407937293,8.43296354315931,24.88318249631452,250.19,8.28183236582659,8.281832365828395,135.94110883170018,135.94110883170114,121.44293254583619,24.99765093911831,0.0,19.91227212522517,19.553112172071696,1285.6338807449617
20.523973168949933,2019-07-14 13:25:17.996973,993.0,36.57824565517365,33.596509217142284,25.54759123093171,25.241650385960366,53.30438586206586,61.74122465196575,4.2337337905449415,1.5250727098987453,4.500038730908873,250.19,5.689786725637289,5.6897867256368,145.02840721041918,145.02840721041918,121.4431,24.997509122827587,0.0,19.85467351673002,19.495831328524613,1285.6331735778558
22.052583709219682,2019-07-14 13:25:19.525584,992.0,36.43532761191377,33.45328108789563,25.51176586705946,25.20307466631275,53.609344776172456,62.09561169743821,1.512110421812689,4.63655805160341,4.9540204189201535,198.0014467286885,6.839920510362674,6.839920510362674,154.1054941787849,154.1054941787849,121.4430195327612,24.997512336194042,0.0,19.832244567588788,19.47084757995282,1285.6335766869415
