duration,time,P,T,Td,RH,U,V,WS,WD,dZ,geoALT,LON,LAT,GPS_Z
0.0,2019-07-14 13:24:57.000000,1004.62,34.36,26.02,61.2,-0.29,-0.19,0.35,57.01,-999.0,40.0,121.44207,24.99771,39.62
2.6677316293930913,2019-07-14 13:24:59.667732,1004.0,34.37888178913738,25.96035143769968,60.90958466453674,-1.0250479233227514,1.04884984025567,1.5242492012780593,72.1326198083078,5.5610862619812025,45.188498402556284,121.44209038338659,24.99774891373802,42.0671884984027
5.5431309904154595,2019-07-14 13:25:02.543131,1003.0,34.359712460063896,25.909233226837056,60.788178913738015,-2.6544408945687605,2.9434185303515195,3.9970926517572956,98.20610223642285,14.493993610224027,54.13418530351476,121.44212552715655,24.997816006389776,45.476134185303664
8.418530351437829,2019-07-14 13:25:05.418530,1002.0,34.34054313099041,25.858115015974438,60.66677316293929,-4.283833865814769,4.837987220447369,6.469936102236533,124.27958466453791,23.426900958466852,63.07987220447324,121.44216067092651,24.997883099041534,48.88507987220463
11.30000000000003,2019-07-14 13:25:08.300000,1001.0,34.285,25.797,60.636,-2.862999999999932,-7.95199999999981,8.4489999999998,19.79,3.4730000000001535,72.1000000000002,121.44212300000001,24.997802,31.502999999999805
12.517647058823579,2019-07-14 13:25:09.517647,1000.0,34.22929411764706,25.774470588235292,60.73035294117647,2.5681176470591898,2.952823529412372,7.2063529411768315,120.6794117647157,7.4825882352941395,81.14117647058863,121.44215588235294,24.99789211764706,36.924235294118645
13.670454545454586,2019-07-14 13:25:10.670455,999.0,34.16306818181818,25.733181818181816,60.82045454545455,4.822954545454472,9.31977272727276,10.53261363636363,207.3351136363632,7.944772727272743,90.36363636363669,121.44220011363636,24.99801034090909,51.411250000000294
14.986111111111125,2019-07-14 13:25:11.986111,998.0,34.06111111111111,25.680555555555554,60.988194444444446,4.328333333333335,5.586388888888836,7.067916666666621,217.87069444444464,6.502083333333313,99.90277777777787,121.44225930555557,24.99795125,53.54416666666666
16.159090909090896,2019-07-14 13:25:13.159091,997.0,33.968863636363636,25.635227272727274,61.13068181818181,2.2531818181818437,2.8852272727273056,3.6597727272727694,218.07,7.776590909090906,108.27272727272715,121.44233113636363,24.997842045454547,6.878636363636483
17.203124999999996,2019-07-14 13:25:14.203125,996.0,33.891718749999995,25.599843749999998,61.26640625,0.9646874999999976,-0.5296874999999792,2.395156249999985,244.03546874999964,8.723593749999988,117.43749999999997,121.44241234375001,24.99774515625,0.0
17.984375000000014,2019-07-14 13:25:14.984375,995.0,33.821406249999995,25.560781249999998,61.36796875,1.636562500000012,-6.451562500000105,6.684218750000076,343.90265625000177,11.62203125000005,126.81250000000017,121.44249828125,24.99753421875,0.0
19.072289156626447,2019-07-14 13:25:16.072289,994.0,33.70493975903615,25.51493975903615,61.61072289156626,23.361325301205913,8.411445783132924,24.828192771085497,250.19,8.280000000000049,135.57831325301157,121.4429330120482,24.99765060240964,0.0
20.52272727272725,2019-07-14 13:25:17.522727,993.0,33.59818181818182,25.444772727272728,61.74022727272727,4.224318181818275,1.5225000000000337,4.493636363636464,250.19,5.6856818181819,145.090909090909,121.4431,24.99750909090909,0.0
22.051684210526282,2019-07-14 13:25:19.051684,992.0,33.45578947368421,25.408315789473686,62.09010526315789,1.4919999999998725,4.641157894736917,4.948631578947344,197.78778947368258,6.832105263157826,154.33684210526286,121.44301957894737,24.997512105263155,0.0
23.097826086956548,2019-07-14 13:25:20.097826,991.0,33.35021739130435,25.37,62.35423913043479,5.57217391304365,2.3813043478260214,6.158586956521892,244.74228260869637,8.665760869565208,162.88043478260894,121.44301391304347,24.997564891304346,0.0
24.165048543689284,2019-07-14 13:25:21.165049,990.0,33.241844660194175,25.36339805825243,62.70961165048543,12.245825242718247,0.29883495145628525,12.249126213592032,268.75844660194184,8.513398058252392,172.48543689320357,121.44307310679612,24.99761990291262,0.0
25.222222222222204,2019-07-14 13:25:22.222222,989.0,33.12555555555556,25.325555555555553,62.98555555555554,17.49555555555551,1.5822222222221605,17.599999999999945,265.06666666666683,8.535555555555629,181.3333333333332,121.44322555555556,24.997683333333335,0.0
26.335526315789473,2019-07-14 13:25:23.335526,988.0,32.996381578947364,25.28986842105263,63.33388157894737,17.0150657894737,3.775394736842107,17.431842105263172,257.17888157894737,8.4511842105263,190.6973684210526,121.44338690789473,24.99774677631579,0.0
26.993421052631586,2019-07-14 13:25:23.993421,987.0,32.91085526315789,25.250394736842104,63.4983552631579,12.534802631578907,3.393815789473681,12.984473684210485,254.84335526315786,13.8064473684211,199.9078947368422,121.44345927631579,24.99777967105263,0.0
27.883928571428577,2019-07-14 13:25:24.883929,986.0,32.82160714285715,25.22348214285714,63.71214285714286,9.42276785714284,3.7347321428571445,10.146785714285699,248.13749999999996,10.624821428571412,208.83928571428575,121.443521875,24.997833035714287,0.0
29.416666666666654,2019-07-14 13:25:26.416667,985.0,32.65416666666667,25.183333333333334,64.17583333333333,2.476666666666671,1.0358333333333352,2.6841666666666715,247.26,5.749999999999982,217.91666666666657,121.44355583333333,24.997940833333335,0.0
30.773333333333387,2019-07-14 13:25:27.773333,984.0,32.49719999999999,25.136799999999997,64.58066666666669,3.5428000000000885,1.4858666666667038,3.8410666666667628,247.26,6.75973333333335,226.64000000000033,121.44351906666667,24.998008666666667,0.0
32.96551724137934,2019-07-14 13:25:29.965517,983.0,32.27310344827586,25.08,65.20827586206897,5.372068965517224,-6.106896551724352,8.255862068965575,317.8075862068983,5.237241379310425,235.82758620689668,121.44354896551724,24.997981034482756,0.0
