time,P,T,T_new,RH,RH_new,LAT,LON,WD,WS,IF,U,V,q,q_new,rad
2019-07-14 13:25:28.475,984.0,35.487400838529275,34.50032226811384,55.73149790367682,57.72444337417613,121.44351913361285,24.998008582983946,247.26,3.835246991886582,1.0,3.5371273040186346,1.4825147297551367,19.72749678854857,19.345076735972153,324.496734438794
2019-07-14 13:25:30.472,983.0,35.26365845696068,34.28006702282992,56.28780514346439,58.28057152485195,121.44354878051435,24.997981219485652,317.4101383209342,8.245711030818248,1.0,5.378826724655945,-6.064362202813876,19.69952076862155,19.313203978059324,324.4968235881379
2019-07-14 13:25:32.471,982.0,35.098878938381986,34.11624359525441,56.70373687206003,58.69962913239509,121.44370791229069,24.99794320877093,282.48943499389605,11.650228183337902,1.0,11.268315993603117,-2.409497151635981,19.6848550804581,19.29491558232204,324.4960957321464
2019-07-14 13:25:34.472,981.0,34.952201541595706,33.97076828450603,57.26199339316127,59.25663516105028,121.44388399779773,24.997966199339317,260.82167833512415,12.094612080731368,1.0,11.761680882623063,1.6592765664520737,19.737833614443602,19.340313232834962,324.4945694704965
2019-07-14 13:25:35.472,980.0,34.80181523540908,33.820318969600095,57.57046191147729,59.57106979913797,121.4440040923823,24.998064661669016,225.7206543952099,8.980492535138737,1.0,6.444679697055321,6.248076109887927,19.699425511277816,19.30003008476504,324.4926111657799
2019-07-14 13:25:37.474,979.0,34.65719730466828,33.67575669252979,57.93200673832931,59.93694799290236,121.44405320067382,24.998133200673834,223.59574366543825,5.79060620887873,1.0,3.9902322757186433,4.196272858350521,19.684670528884,19.281994396169676,324.49149703941026
2019-07-14 13:25:38.472,978.0,34.5384654909909,33.55581127074778,58.20354117463638,60.21530633444657,121.44409059019577,24.998170354117462,245.9268282162183,4.7857967249949915,1.0,4.369757308806703,1.9514338440532712,19.667017129008176,19.26175468613204,324.4908153328752
2019-07-14 13:25:39.473,977.0,34.41335264883134,33.42976988773654,58.4922631180815,60.510367851695534,121.44413871051968,24.998199226311808,248.92953642804764,5.8925641748679904,1.0,5.498981266694541,2.1169347056367327,19.647617663781872,19.239737860898757,324.4901479075996
2019-07-14 13:25:40.473,976.0,34.26851901633733,33.28528029198358,58.9049366122089,60.925741885233904,121.44421448520951,24.998257489435368,241.84517285185808,7.926069814334558,1.0,6.92859069159282,3.7553905693446406,19.647419573602633,19.235277126479666,324.4889550901165
2019-07-14 13:25:42.472,975.0,34.12461005624638,33.14134407822919,59.25525444318839,61.28055256283517,121.44429105088864,24.99831328816648,237.1287504160577,6.153895219440597,1.0,5.142814618853847,3.372187544660423,19.626584296826532,19.211498823302943,324.4877838675804
2019-07-14 13:25:44.474,974.0,33.99873081821374,33.01577818064829,59.765076727145065,61.78997020897602,121.44437126918179,24.998341746163643,265.9913101865896,5.0665180143589765,1.0,5.018008956223697,0.2828122640981484,19.67716623249513,19.25492312699347,324.4868892463332
2019-07-14 13:25:45.473,973.0,33.91010993515614,32.92531494780917,60.085400185268156,62.11553120137307,121.44447989006484,24.99836281002779,255.58452480322822,9.53486278367086,1.0,9.212788595264952,2.4126814752969024,19.705256502622493,19.278060218070998,324.4858714649175
2019-07-14 13:25:47.474,972.0,33.82132116587012,32.8335558906827,60.2,62.24161662099765,121.44460113139021,24.998412452556085,249.95228457154917,12.014033920243257,1.0,11.279084320186985,4.131007770816048,19.66545632476058,19.237647807894405,324.4844458469696
2019-07-14 13:25:48.475,971.0,33.71097767975201,32.72152163113168,60.43007440082662,62.479714340575526,121.44473654092046,24.998454511160123,253.04780573450716,11.814141253730103,1.0,11.297140337708568,3.44723272875156,19.639470355645095,19.209701852082326,324.4830019567165
2019-07-14 13:25:49.473,970.0,33.631739841929004,32.63977811056087,60.680743308774275,62.7378245584172,121.44485826015807,24.99848807433088,258.173734847957,9.918223240306713,1.0,9.681166085687284,2.1130183343423052,19.65399646304753,19.220321617696918,324.48175106547865
2019-07-14 13:25:51.473,969.0,33.54331451805285,32.54868164670879,60.85187275771906,62.91881020659367,121.44492593637887,24.99850518727577,260.44260129146033,6.44024422639461,1.0,6.353091721484887,1.051533105819473,19.632448587375816,19.196981585605972,324.4810727225661
2019-07-14 13:25:52.474,968.0,33.41191795426196,32.415757761519245,60.99786893970893,63.07535898406338,121.44498914757588,24.99853936068191,233.71387855301677,4.8758420651421,1.0,3.9223922556104984,2.87680849162969,19.55551476367386,19.120887620430967,324.48023755989414
2019-07-14 13:25:53.472,967.0,33.3177516221766,32.3197294016635,61.2844967556468,63.368385620417136,121.44506112418891,24.998609573864478,224.14004044353305,7.497677681952894,1.0,5.157488993361909,5.38813750417175,19.56422334495188,19.12572119759496,324.4789397106347
2019-07-14 13:25:55.473,966.0,33.195650480969704,32.19681978003253,61.61087379757575,63.6998959759085,121.44515271844939,24.998713262139272,219.8405434023032,8.97889420104382,1.0,5.756546863460883,6.888704799277811,19.55449300065688,19.112689389803798,324.4771292274537
2019-07-14 13:25:57.475,965.0,33.06584697860019,32.0665337942886,61.95472291828516,64.04829219879743,121.44521547229184,24.998831889167313,201.3953277745632,8.624410485282015,1.0,3.0530323403012853,7.997045057429108,19.541163424478235,19.096107572877866,324.475361452788
2019-07-14 13:25:58.473,964.0,32.946675574018016,31.946386136697793,62.266641217091376,64.36573552447466,121.44524999618255,24.99894332442598,198.59839723778668,8.324241970577754,1.0,2.706204742984829,7.82026730303493,19.52880128863296,19.080649372492296,324.47387722993227
2019-07-14 13:26:00.473,963.0,32.821168521739125,31.819650488247156,62.49853934782609,64.60553522315375,121.44527,24.999049123608696,192.24968600000014,7.354116708937194,1.0,1.5602533964741128,7.186571790880256,19.48401050183612,19.034706048757084,324.47256031843966
2019-07-14 13:26:02.474,962.0,32.65690377142857,31.655146379848727,62.7,64.8155722083247,121.44529,24.9991846304,188.71640137142865,7.9857894603174815,1.0,1.218609656734196,7.890619852958019,19.387191046686183,18.93923200250365,324.4709142161441
2019-07-14 13:26:04.474,961.0,32.50620416530053,31.505647940044877,63.23622396687168,65.35008333479303,121.44533689791736,24.9993137958347,199.9479132706654,9.015291528868854,1.0,3.0770021086677755,8.406252097823442,19.407841158491074,18.95390194395666,324.4691441445974
2019-07-14 13:26:05.475,960.0,32.4115668401417,31.40990021695763,63.656624349468615,65.77271430063699,121.44539277072492,24.999408433159857,213.07173721274762,10.477866997244659,1.0,5.736482541398176,8.748108023012398,19.453280809411684,18.992992033477986,324.4676918959775
2019-07-14 13:26:06.476,959.0,32.32098342548461,31.317811233868962,64.02716653502198,66.14704583685845,121.44547358326751,24.99951086661401,223.61128017431065,9.63922082154414,1.0,6.514859755166986,7.026468255507725,19.487160234467442,19.021351027862696,324.46597314442005
2019-07-14 13:26:08.473,958.0,32.21570697142334,31.21068120459998,64.25512293879048,66.38309080533365,121.44557204917551,24.999578780734698,238.0625099758462,8.858922394654904,1.0,7.523607666357821,4.668948285286533,19.460999738967722,18.993225986919185,324.4645094449684
2019-07-14 13:26:09.473,957.0,32.1394951221035,31.131841065386862,64.5,66.63585255216822,121.44564840390231,24.999624201951157,237.78809414028078,5.92418116572619,1.0,5.01143022502792,3.158252432944131,19.471646527968332,19.000172595411037,324.4634546855247
2019-07-14 13:26:10.475,956.0,32.07380255267672,31.061855717235023,64.5,66.65145399285298,121.44568748498494,24.999647484984948,231.18265394266132,4.93198302888441,1.0,3.918440522356631,2.880020770906397,19.419839669144668,18.94896355708019,324.46291443476684
2019-07-14 13:26:12.472,955.0,32.003636998068934,30.987894223948338,64.56590750482766,66.73088687278948,121.44571318150096,24.99968636300193,211.59809681695805,3.987360872491095,1.0,2.0594054980255696,3.402496480634829,19.38301338315355,18.911656032015642,324.46229801725246
2019-07-14 13:26:13.473,954.0,31.944149140506184,30.924958625479263,64.75283619831272,66.92779996491527,121.44572764180991,24.999722925429747,204.42106445547222,5.204256053507428,1.0,2.1310979720156795,4.743982236530751,19.394166969155552,18.919449774325177,324.46178840431156
2019-07-14 13:26:14.475,953.0,31.852100622553063,30.830140726647173,64.88655486382993,67.0727424686282,121.44574731097276,24.999764621945534,218.7125645166211,5.996943515012639,1.0,3.749116232025973,4.639834260275856,19.353610240981276,18.87814384078864,324.4611842783498
2019-07-14 13:26:16.475,952.0,31.75286853167827,30.730396882052066,65.39043822773911,67.57651643691803,121.44589139440495,24.99986521911387,235.76481905388465,9.91239417330339,1.0,8.215695735824127,5.533897587650787,19.415046593515072,18.93201540930194,324.4590289316492
2019-07-14 13:26:17.473,951.0,31.670443825412217,30.6450569147655,65.54926029097963,67.74597694790774,121.44602940823279,24.99995463014549,235.1085044888459,11.044317892014146,1.0,9.0500255065397,6.326773094942199,19.39194262509683,18.90723514756044,324.45704137315875
2019-07-14 13:26:19.477,950.0,31.6096210818685,30.581181545387317,65.8,68.0049265171518,121.44618075783627,25.00005816310673,229.87961165873452,10.725178455968821,1.0,8.18599457663921,6.892563245187528,19.41958855012434,18.930398264187563,324.45480099586035
2019-07-14 13:26:21.475,949.0,31.54938346457156,30.517165389953036,65.92246614171376,68.13956260212974,121.44626449322834,25.00014061653543,214.3803686627815,9.031692038737011,1.0,5.187490680770174,7.30282197156475,19.409831218028923,18.91860716065894,324.45328251225703
2019-07-14 13:26:22.474,948.0,31.501899377255654,30.46579025196861,66.09366874248116,68.32172070433275,121.446317467497,25.000216201245486,199.84640445827486,6.4296777317781135,1.0,2.1960016773679363,6.036326747440141,19.428409812796257,18.933603490574157,324.4520622963401
2019-07-14 13:26:24.473,947.0,31.41071906354515,30.371920436278863,66.24640468227426,68.48526207973126,121.44635,25.00029154682274,204.06043478260892,3.2279171311779993,1.0,1.3092687964674672,2.9397469340814193,19.39328855852289,18.897366204116818,324.45099235561094
2019-07-14 13:26:26.474,946.0,31.333926534624855,30.292563184349074,66.5,68.74693685169042,121.44635521469307,25.000305214693075,214.61,2.5777130136703983,1.0,1.4641085146477681,2.121553826369162,19.403389485349116,18.90373706077051,324.45080322544413
2019-07-14 13:26:27.475,945.0,31.27589824634134,30.231422283059167,66.75576315243993,69.0111309527253,121.44638557631524,25.000301474561585,214.61,1.6853006900393646,1.0,0.9572295585050328,1.387065242939718,19.434467575709235,18.93015802610839,324.45062540659757
2019-07-14 13:26:28.474,944.0,31.191371539750424,30.144118374075603,66.92876153416526,69.19453371651646,121.44645862846025,25.000312876153416,253.32243613107585,5.949741245163958,1.0,5.699170777129896,1.7080487607860684,19.412043379551125,18.905931698210203,324.4499714774455
2019-07-14 13:26:30.475,943.0,31.098944846111063,30.04946426424374,67.15865021984133,69.43299650986143,121.44655105515389,25.000335865021984,257.90150376206776,6.764224759943897,1.0,6.614775638099844,1.36946518625603,19.397219209936512,18.88861416896629,324.44904921281307
2019-07-14 13:26:31.474,942.0,31.000184450082074,29.949002267709627,67.44953887479481,69.7305279406728,121.44668229249365,25.00036247694374,260.8810673033877,9.058622427829981,1.0,8.94119023687081,1.4418808273665777,19.392666462501953,18.880736170626303,324.4478065067706
2019-07-14 13:26:33.473,941.0,30.89341511111111,29.84085185678641,67.75528296296295,70.04229134110832,121.44681211318519,25.000377764148148,264.9520936296296,8.731095308641969,1.0,8.695967600596115,0.7659248738673677,19.383136288213542,18.868002887638763,324.4466995324385
2019-07-14 13:26:34.473,940.0,30.814686911567293,29.759918290401654,68.06328272108178,70.35689498122028,121.44693214895238,25.000393164136053,260.9522731433539,6.572786213153037,1.0,6.444184454903154,1.022720067863755,19.404764566063267,18.885060193170585,324.4456619715749
2019-07-14 13:26:36.472,939.0,30.711746,29.655437353817202,68.36084666666667,70.66080777374597,121.44703629633334,25.000440211666668,240.3290936666668,8.326015277777751,1.0,7.1703648848965456,4.177025769246812,19.396255440768577,18.87335460714157,324.4443884218567
2019-07-14 13:26:38.474,938.0,30.592560552677032,29.53517772525919,68.65487889464593,70.96085304424412,121.44713841522625,25.00051743944732,231.1957509084628,7.799108009978919,1.0,6.068416623725687,4.896584895404897,19.368378551717466,18.843141184302848,324.4427950463553
2019-07-14 13:26:39.474,937.0,30.4988293576167,29.440284185867522,69.07056880794434,71.37956419646326,121.44725528440398,25.000617642201984,232.13670830442476,9.744498989108811,1.0,7.727467013584234,5.789030544539546,19.40237736619654,18.87135754905342,324.440840517621
2019-07-14 13:26:41.475,936.0,30.33183666379414,29.275566049985596,69.71265334482345,72.01579094869523,121.44755069400517,25.00075253066896,245.89857341376415,7.528308428193457,1.0,6.949972956407648,2.940991319688419,19.417964299768343,18.88053416281851,324.4372121405397
